year,month,age,user type,trips,avgtripdur
2017,Sep,45,Subscriber,29756,13.27438668
2017,Sep,46,Customer,512,30.19153646
2017,Sep,46,Subscriber,30541,13.35361972
2017,Sep,47,Customer,589,30.10127334
2017,Sep,47,Subscriber,33277,14.11531188
2017,Sep,48,Customer,621,28.69165325
2017,Sep,48,Subscriber,31395,14.56194882
2017,Sep,49,Customer,441,26.93163265
2017,Sep,49,Subscriber,27456,14.06413534
2017,Sep,50,Customer,542,25.4297048
2017,Sep,50,Subscriber,25674,14.0555601
2017,Sep,51,Customer,484,28.93608815
2017,Sep,51,Subscriber,23217,14.03752495
2017,Sep,52,Customer,428,31.06670561
2017,Sep,52,Subscriber,23910,13.32779242
2017,Sep,53,Customer,413,24.78389831
2017,Sep,53,Subscriber,22787,13.7056304
2017,Sep,54,Customer,472,24.19279661
2017,Sep,54,Subscriber,21628,13.67746517
2017,Sep,55,Customer,425,24.49101961
2017,Sep,55,Subscriber,20742,14.00952817
2017,Sep,56,Customer,349,26.02989494
2017,Sep,56,Subscriber,18220,14.11734449
2017,Sep,57,Customer,338,26.67071006
2017,Sep,57,Subscriber,17714,13.39633341
2017,Sep,58,Customer,283,27.45812721
2017,Sep,58,Subscriber,16155,13.8051563
2017,Sep,59,Customer,167,24.88902196
2017,Sep,59,Subscriber,14624,14.22119803
2017,Sep,60,Customer,167,80.60858283
2017,Sep,60,Subscriber,13221,15.44862971
2017,Sep,61,Customer,131,25.21005089
2017,Sep,61,Subscriber,11107,13.88387503
2017,Sep,62,Customer,128,30.34856771
2017,Sep,62,Subscriber,9427,14.39726495
2017,Sep,63,Customer,76,44.07938596
2017,Sep,63,Subscriber,9063,14.05068962
2017,Sep,64,Customer,96,23.43072917
2017,Sep,64,Subscriber,8223,15.12347886
2017,Sep,65,Customer,129,23.18165375
2017,Sep,65,Subscriber,5481,14.22972389
2017,Sep,66,Customer,54,23.57345679
2017,Sep,66,Subscriber,4990,13.77547428
2017,Sep,67,Customer,70,20.71
2017,Sep,67,Subscriber,3702,13.81222762
2017,Sep,68,Customer,35,24.41666667
2017,Sep,68,Subscriber,2947,14.11871395
2017,Sep,69,Customer,22,18.52045455
2017,Sep,69,Subscriber,2526,14.1192729
2017,Sep,70,Customer,49,22.01088435
2017,Sep,70,Subscriber,2588,14.86108964
2017,Sep,71,Customer,18,38.54166667
2017,Sep,71,Subscriber,2150,14.57589147
2017,Sep,72,Customer,22,19.95909091
2017,Sep,72,Subscriber,1249,12.12012276
2017,Sep,73,Customer,9,13.92407407
2017,Sep,73,Subscriber,972,14.23347051
2017,Sep,74,Subscriber,700,15.01740476
2017,Sep,75,Customer,1,66.91666667
2017,Sep,75,Subscriber,1102,15.46879915
2017,Sep,76,Subscriber,663,13.07428356
2017,Sep,77,Subscriber,491,12.20916497
2017,Sep,78,Customer,3,26.47222222
2017,Sep,78,Subscriber,130,15.35089744
2017,Sep,79,Customer,1,15.23333333
2017,Sep,79,Subscriber,138,11.70495169
2017,Sep,80,Subscriber,228,20.58596491
2017,Sep,81,Subscriber,98,16.29710884
2017,Sep,82,Subscriber,102,13.91535948
2017,Sep,83,Subscriber,77,12.75757576
2017,Sep,84,Subscriber,65,13.58666667
2017,Sep,85,Subscriber,64,5.982291667
2017,Sep,86,Subscriber,17,15.30196078
2017,Sep,87,Subscriber,11,10.35606061
2017,Sep,88,Subscriber,39,9.702564103
2017,Sep,89,Subscriber,4,13.70416667
2017,Sep,90,Customer,10,21.43333333
2017,Sep,91,Subscriber,4,7.358333333
2017,Sep,94,Subscriber,93,17.95179211
2017,Sep,96,Subscriber,18,7.45462963
2017,Sep,99,Subscriber,17,10.73039216
2017,Sep,100,Subscriber,30,23.81166667
2017,Sep,101,Subscriber,6,84.60277778
2017,Sep,102,Subscriber,3,5.5
2017,Sep,104,Subscriber,3,15.06111111
2017,Sep,105,Subscriber,39,20.00128205
2017,Sep,107,Subscriber,43,7.096899225
2017,Sep,116,Customer,3,18.65555556
2017,Sep,116,Subscriber,49,21.76734694
2017,Sep,117,Customer,1,87.33333333
2017,Sep,117,Subscriber,199,14.66164154
2017,Sep,118,Subscriber,7,12.73571429
2017,Sep,122,Subscriber,12,10.98333333
2017,Sep,123,Subscriber,32,15.54375
2017,Sep,124,Subscriber,25,9.182666667
2017,Sep,127,Subscriber,4,11.82083333
2017,Sep,128,Subscriber,3,18.03333333
2017,Sep,129,Subscriber,4,19.7625
2017,Sep,130,Subscriber,11,28.80151515
2017,Sep,131,Subscriber,5,15.91666667
2017,Sep,132,Subscriber,49,15.95408163
2017,Oct,16,Subscriber,1314,14.11854389
2017,Oct,17,Subscriber,3137,17.81016895
2017,Oct,18,Customer,438,45.89969559
2017,Oct,18,Subscriber,6099,11.97377712
2017,Oct,19,Customer,497,112.8425553
2017,Oct,19,Subscriber,9985,18.04989484
2017,Oct,20,Customer,543,163.2933088
2017,Oct,20,Subscriber,12576,20.11493851
2017,Oct,21,Customer,692,166.3264692
2017,Oct,21,Subscriber,16665,12.75415642
2017,Oct,22,Customer,878,93.84208428
2017,Oct,22,Subscriber,23070,15.26731831
2017,Oct,23,Customer,1158,91.257038
2017,Oct,23,Subscriber,35755,12.89759055
2017,Oct,24,Customer,1370,24.35708029
2017,Oct,24,Subscriber,52742,13.40178384
2017,Oct,25,Customer,1476,70.14939024
2017,Oct,25,Subscriber,63146,13.27583774
2017,Oct,26,Customer,1494,101.2728916
2017,Oct,26,Subscriber,67736,14.39962452
2017,Oct,27,Customer,1659,159.3890597
2017,Oct,27,Subscriber,71143,14.23262584
2017,Oct,28,Customer,1814,140.1445057
2017,Oct,28,Subscriber,71080,12.39285594
2017,Oct,29,Customer,1924,275.9294352
2017,Oct,29,Subscriber,69867,12.79028988
2017,Oct,30,Customer,2824,614.8234714
2017,Oct,30,Subscriber,67375,15.76514137
2017,Oct,31,Customer,1663,107.68183
2017,Oct,31,Subscriber,65488,13.21985529
2017,Oct,32,Customer,1447,131.344264
2017,Oct,32,Subscriber,66265,13.64246108
2017,Oct,33,Customer,1483,26.5869746
2017,Oct,33,Subscriber,60177,13.43461068
2017,Oct,34,Customer,1309,394.9037688
2017,Oct,34,Subscriber,54354,13.48730514
2017,Oct,35,Customer,168596,32.41566032
2017,Oct,35,Subscriber,80304,16.27158859
2017,Oct,36,Customer,1017,58.19418224
2017,Oct,36,Subscriber,48023,12.58533446
2017,Oct,37,Customer,1028,162.242607
2017,Oct,37,Subscriber,43942,13.05336201
2017,Oct,38,Customer,910,189.4732601
2017,Oct,38,Subscriber,42586,12.59818876
2017,Oct,39,Customer,730,23.93789954
2017,Oct,39,Subscriber,38489,12.64834671
2017,Oct,40,Customer,740,37.26108108
2017,Oct,40,Subscriber,36178,12.72600107
2017,Oct,41,Customer,787,45.94036425
2017,Oct,41,Subscriber,35930,13.22333519
2017,Oct,42,Customer,550,24.4819697
2017,Oct,42,Subscriber,33414,12.82905718
2017,Oct,43,Customer,526,26.29382129
2017,Oct,43,Subscriber,32551,13.07376476
2017,Oct,44,Customer,513,25.51923327
2017,Oct,44,Subscriber,30972,12.85136091
2017,Oct,45,Customer,646,52.08516512
2017,Oct,45,Subscriber,29923,12.83681895
2017,Oct,46,Customer,566,22.44885159
2017,Oct,46,Subscriber,31791,13.09826051
2017,Oct,47,Customer,654,23.21791539
2017,Oct,47,Subscriber,34670,13.21668541
2017,Oct,48,Customer,625,24.7544
2017,Oct,48,Subscriber,31126,13.26936109
2017,Oct,49,Customer,540,24.8570679
2017,Oct,49,Subscriber,28717,13.36555525
2017,Oct,50,Customer,290,24.87178161
2017,Oct,50,Subscriber,26429,13.44805454
2017,Oct,51,Customer,417,27.15851319
2017,Oct,51,Subscriber,23719,13.01119075
2017,Oct,52,Customer,519,29.68159923
2017,Oct,52,Subscriber,24358,13.30188029
2017,Oct,53,Customer,418,23.29748804
2017,Oct,53,Subscriber,23369,12.93623889
2017,Oct,54,Customer,288,26.92337963
2017,Oct,54,Subscriber,22074,14.34962097
2017,Oct,55,Customer,305,26.30327869
2017,Oct,55,Subscriber,21442,14.39444393
2017,Oct,56,Customer,265,31.99616352
2017,Oct,56,Subscriber,18737,14.32737987
2017,Oct,57,Customer,300,26.09911111
2017,Oct,57,Subscriber,18569,14.03951748
2017,Oct,58,Customer,103,121.2294498
2017,Oct,58,Subscriber,16579,13.3837073
2017,Oct,59,Customer,201,24.76028192
2017,Oct,59,Subscriber,15320,13.60809399
2017,Oct,60,Customer,151,32.67582781
2017,Oct,60,Subscriber,13618,15.28696333
2017,Oct,61,Customer,151,24.39646799
2017,Oct,61,Subscriber,12176,13.27894355
2017,Oct,62,Customer,97,39.29948454
2017,Oct,62,Subscriber,9751,14.39902574
2017,Oct,63,Customer,41,33.49186992
2017,Oct,63,Subscriber,9375,13.35292622
2017,Oct,64,Customer,80,23.89041667
2017,Oct,64,Subscriber,8247,13.16752556
2017,Oct,65,Customer,50,25.33866667
2017,Oct,65,Subscriber,5673,13.37736353
2017,Oct,66,Customer,26,25.81474359
2017,Oct,66,Subscriber,4795,14.34530761
2017,Oct,67,Customer,71,23.47652582
2017,Oct,67,Subscriber,3915,16.22539378
2017,Oct,68,Customer,31,28.80698925
2017,Oct,68,Subscriber,2801,13.90363561
2017,Oct,69,Customer,10,38.35333333
2017,Oct,69,Subscriber,2774,13.60760634
2017,Oct,70,Customer,15,30.56666667
2017,Oct,70,Subscriber,2452,14.31752311
2017,Oct,71,Customer,2,30.75
2017,Oct,71,Subscriber,2088,15.50848499
2017,Oct,72,Customer,26,262.5192308
2017,Oct,72,Subscriber,1280,13.00070313
2017,Oct,73,Customer,17,24.51862745
2017,Oct,73,Subscriber,1057,12.75507726
2017,Oct,74,Customer,15,24.90111111
2017,Oct,74,Subscriber,800,13.5233125
2017,Oct,75,Customer,2,22.85833333
2017,Oct,75,Subscriber,1090,13.02244648
2017,Oct,76,Subscriber,824,13.21743528
2017,Oct,77,Customer,1,24.46666667
2017,Oct,77,Subscriber,473,11.92621564
2017,Oct,78,Subscriber,153,13.57559913
2017,Oct,79,Subscriber,163,12.81564417
2017,Oct,80,Subscriber,196,13.83971088
2017,Oct,81,Subscriber,136,15.67990196
2017,Oct,82,Subscriber,48,11.64375
2017,Oct,83,Subscriber,91,12.63095238
2017,Oct,84,Subscriber,50,10.58233333
2017,Oct,85,Subscriber,52,4.238461538
2017,Oct,86,Subscriber,11,9.627272727
2017,Oct,87,Subscriber,26,6.037820513
2017,Oct,88,Subscriber,48,10.51805556
2017,Oct,91,Subscriber,16,3.707291667
2017,Oct,94,Subscriber,83,13.83795181
2017,Oct,96,Subscriber,21,5.607936508
2017,Oct,99,Subscriber,15,10.89
2017,Oct,100,Customer,1,49.96666667
2017,Oct,100,Subscriber,26,15.7224359
2017,Oct,101,Customer,7,36.87142857
2017,Oct,101,Subscriber,12,5.897222222
2017,Oct,102,Subscriber,3,5.472222222
2017,Oct,104,Subscriber,4,28.6625
2017,Oct,105,Subscriber,36,22.72268519
2017,Oct,107,Subscriber,32,3.2734375
2017,Oct,110,Subscriber,3,12.61111111
2017,Oct,116,Subscriber,26,19.35961538
2017,Oct,117,Subscriber,793,5.984846574
2017,Oct,118,Subscriber,13,17.83076923
2017,Oct,123,Subscriber,51,15.17385621
2017,Oct,124,Subscriber,36,7.593981481
2017,Oct,127,Subscriber,3,210.4888889
2017,Oct,128,Customer,3,20.31666667
2017,Oct,128,Subscriber,3,25.65
2017,Oct,129,Subscriber,5,19.15333333
2017,Oct,130,Subscriber,24,18.775
2017,Oct,132,Subscriber,38,14.97280702
2017,Nov,16,Subscriber,921,10.55669562
2017,Nov,17,Customer,5,26.58
2017,Nov,17,Subscriber,2132,11.28443558
2017,Nov,18,Customer,337,59.41785361
2017,Nov,18,Subscriber,4236,10.18864495
2017,Nov,19,Customer,337,81.05642928
2017,Nov,19,Subscriber,7604,10.62767622
2017,Nov,20,Customer,383,51.21788512
2017,Nov,20,Subscriber,8840,13.44369721
2017,Nov,21,Customer,339,53.52123894
2017,Nov,21,Subscriber,11983,14.32098111
2017,Nov,22,Customer,497,51.86780684
2017,Nov,22,Subscriber,16054,12.1849456
2017,Nov,23,Customer,640,23.34848958
2017,Nov,23,Subscriber,23714,11.3653046
2017,Nov,24,Customer,859,20.53661234
2017,Nov,24,Subscriber,36215,11.97494224
2017,Nov,25,Customer,642,110.8902648
2017,Nov,25,Subscriber,42662,11.61714172
2017,Nov,26,Customer,989,42.55431412
2017,Nov,26,Subscriber,46225,13.4466764
2017,Nov,27,Customer,889,56.49538808
2017,Nov,27,Subscriber,48769,12.42849317
2017,Nov,28,Customer,804,61.08810116
2017,Nov,28,Subscriber,50343,11.57197393
2017,Nov,29,Customer,708,78.33491055
2017,Nov,29,Subscriber,48431,12.29677514
2017,Nov,30,Customer,1391,470.5005032
2017,Nov,30,Subscriber,46405,12.4053148
2017,Nov,31,Customer,816,33.44301471
2017,Nov,31,Subscriber,45869,11.81652714
2017,Nov,32,Customer,728,45.62818223
2017,Nov,32,Subscriber,47760,12.5541398
2017,Nov,33,Customer,633,80.71271722
2017,Nov,33,Subscriber,42419,13.77082047
2017,Nov,34,Customer,779,386.2155969
2017,Nov,34,Subscriber,39800,13.35240243
2017,Nov,35,Customer,637,73.23385662
2017,Nov,35,Subscriber,38509,12.33274083
2017,Nov,36,Customer,69989,33.84337062
2017,Nov,36,Subscriber,54567,14.27829457
2017,Nov,37,Customer,494,73.36663293
2017,Nov,37,Subscriber,32031,12.04994172
2017,Nov,38,Customer,361,27.21394275
2017,Nov,38,Subscriber,31329,13.4350341
2017,Nov,39,Customer,540,23.7183642
2017,Nov,39,Subscriber,28679,11.73310843
2017,Nov,40,Customer,366,27.61980874
2017,Nov,40,Subscriber,27289,11.84728828
2017,Nov,41,Customer,388,27.08225945
2017,Nov,41,Subscriber,26664,12.14015402
2017,Nov,42,Customer,271,23.18597786
2017,Nov,42,Subscriber,24457,13.16975508
2017,Nov,43,Customer,299,29.67201784
2017,Nov,43,Subscriber,24187,11.82039801
2017,Nov,44,Customer,357,25.14915966
2017,Nov,44,Subscriber,23500,12.18551631
2017,Nov,45,Customer,183,27.80200364
2017,Nov,45,Subscriber,22988,12.51970956
2017,Nov,46,Customer,284,25.60134977
2017,Nov,46,Subscriber,24007,13.18604504
2017,Nov,47,Customer,353,55.61983003
2017,Nov,47,Subscriber,27065,13.10397746
2017,Nov,48,Customer,304,24.07741228
2017,Nov,48,Subscriber,23748,12.99672744
2017,Nov,49,Customer,335,27.38736318
2017,Nov,49,Subscriber,22429,12.60468367
2017,Nov,50,Customer,371,39.58126685
2017,Nov,50,Subscriber,21001,12.33447614
2017,Nov,51,Customer,143,33.58041958
2017,Nov,51,Subscriber,18276,12.238111
2017,Nov,52,Customer,191,38.2530541
2017,Nov,52,Subscriber,19572,12.52988708
2017,Nov,53,Customer,290,21.98850575
2017,Nov,53,Subscriber,18849,12.85979539
2017,Nov,54,Customer,260,28.07724359
2017,Nov,54,Subscriber,17879,12.43534687
2017,Nov,55,Customer,149,25.82785235
2017,Nov,55,Subscriber,17728,12.88979768
2017,Nov,56,Customer,120,29.17027778
2017,Nov,56,Subscriber,15170,13.096559
2017,Nov,57,Customer,243,27.30363512
2017,Nov,57,Subscriber,15358,13.22214047
2017,Nov,58,Customer,86,73.05736434
2017,Nov,58,Subscriber,13673,13.05367025
2017,Nov,59,Customer,110,21.55272727
2017,Nov,59,Subscriber,12383,13.58414358
2017,Nov,60,Customer,138,26.68091787
2017,Nov,60,Subscriber,10750,13.03391473
2017,Nov,61,Customer,41,21.75365854
2017,Nov,61,Subscriber,10461,12.43149317
2017,Nov,62,Customer,39,34.93931624
2017,Nov,62,Subscriber,8268,13.79299307
2017,Nov,63,Customer,54,122.3555556
2017,Nov,63,Subscriber,7571,12.83377361
2017,Nov,64,Customer,20,29.9375
2017,Nov,64,Subscriber,6386,13.62636497
2017,Nov,65,Customer,35,22.82952381
2017,Nov,65,Subscriber,4291,15.04029364
2017,Nov,66,Customer,3,33.70555556
2017,Nov,66,Subscriber,3918,12.87726731
2017,Nov,67,Customer,16,24.32395833
2017,Nov,67,Subscriber,3081,13.71061344
2017,Nov,68,Customer,12,19.94583333
2017,Nov,68,Subscriber,2359,13.47621167
2017,Nov,69,Customer,5,23.65
2017,Nov,69,Subscriber,2317,12.67761473
2017,Nov,70,Customer,17,20.94411765
2017,Nov,70,Subscriber,2080,15.52257212
2017,Nov,71,Customer,1,35.36666667
2017,Nov,71,Subscriber,1728,15.68921682
2017,Nov,72,Customer,7,240.1690476
2017,Nov,72,Subscriber,975,10.69989744
2017,Nov,73,Customer,1,16250.7
2017,Nov,73,Subscriber,753,11.11069057
2017,Nov,74,Subscriber,693,13.71825397
2017,Nov,75,Customer,1,58.96666667
2017,Nov,75,Subscriber,917,11.7172301
2017,Nov,76,Subscriber,668,12.82260479
2017,Nov,77,Subscriber,332,11.19738956
2017,Nov,78,Subscriber,125,14.91746667
2017,Nov,79,Subscriber,148,10.25416667
2017,Nov,80,Subscriber,125,14.18746667
2017,Nov,81,Subscriber,116,10.34468391
2017,Nov,82,Subscriber,18,16.58981481
2017,Nov,83,Subscriber,72,12.66875
2017,Nov,84,Subscriber,56,10.86875
2017,Nov,85,Subscriber,31,6.916129032
2017,Nov,86,Subscriber,7,15.36428571
2017,Nov,87,Subscriber,4,14.77083333
2017,Nov,88,Subscriber,28,10.525
2017,Nov,90,Subscriber,6,17.33333333
2017,Nov,91,Subscriber,3,4.677777778
2017,Nov,94,Subscriber,70,18.43833333
2017,Nov,96,Subscriber,29,4.970689655
2017,Nov,97,Subscriber,1,3.333333333
2017,Nov,99,Subscriber,8,8.314583333
2017,Nov,100,Subscriber,9,11.60740741
2017,Nov,101,Subscriber,3,4.822222222
2017,Nov,102,Subscriber,1,9.316666667
2017,Nov,104,Subscriber,1,7.75
2017,Nov,105,Subscriber,18,15.38425926
2017,Nov,107,Subscriber,19,2.914912281
2017,Nov,116,Subscriber,28,16.87142857
2017,Nov,117,Customer,4,44.98333333
2017,Nov,117,Subscriber,1007,4.011453161
2017,Nov,118,Subscriber,16,16.64583333
2017,Nov,123,Subscriber,26,11.57115385
2017,Nov,124,Subscriber,6,6.658333333
2017,Nov,127,Subscriber,1,10.5
2017,Nov,130,Subscriber,59,22.23079096
2017,Nov,131,Subscriber,15,18.30666667
2017,Nov,132,Subscriber,29,14.83563218
2017,Nov,133,Customer,2,23.4
2017,Dec,16,Customer,23,22.37391304
2017,Dec,16,Subscriber,585,12.08068376
2017,Dec,17,Customer,50,22.64766667
2017,Dec,17,Subscriber,1486,15.30430686
2017,Dec,18,Customer,68,27.75073529
2017,Dec,18,Subscriber,2841,9.149296023
2017,Dec,19,Customer,103,26.57022654
2017,Dec,19,Subscriber,4597,10.60050758
2017,Dec,20,Customer,212,21.14394654
2017,Dec,20,Subscriber,5526,13.35780251
2017,Dec,21,Customer,181,74.38858195
2017,Dec,21,Subscriber,6831,10.05573367
2017,Dec,22,Customer,254,21.87290026
2017,Dec,22,Subscriber,9825,11.94614419
2017,Dec,23,Customer,241,29.13340249
2017,Dec,23,Subscriber,14853,10.88458336
2017,Dec,24,Customer,325,45.1465641
2017,Dec,24,Subscriber,23362,11.48963488
2017,Dec,25,Customer,278,100.3291367
2017,Dec,25,Subscriber,27396,11.42738782
2017,Dec,26,Customer,325,25.13758974
2017,Dec,26,Subscriber,30272,13.20367887
2017,Dec,27,Customer,377,26.55649867
2017,Dec,27,Subscriber,32456,10.97704944
2017,Dec,28,Customer,279,39.3786141
2017,Dec,28,Subscriber,32564,11.59762263
2017,Dec,29,Customer,323,26.43219814
2017,Dec,29,Subscriber,31382,11.40989633
2017,Dec,30,Customer,525,96.76536508
2017,Dec,30,Subscriber,30468,12.66832524
2017,Dec,31,Customer,278,23.45125899
2017,Dec,31,Subscriber,30420,11.8084451
2017,Dec,32,Customer,292,21.65336758
2017,Dec,32,Subscriber,32600,11.65116309
2017,Dec,33,Customer,212,38.12484277
2017,Dec,33,Subscriber,29070,11.01520067
2017,Dec,34,Customer,287,82.97003484
2017,Dec,34,Subscriber,26375,12.13329542
2017,Dec,35,Customer,174,43.5493295
2017,Dec,35,Subscriber,26361,11.21579037
2017,Dec,36,Customer,27261,32.47690718
2017,Dec,36,Subscriber,35750,10.91604009
2017,Dec,37,Customer,201,19.74618574
2017,Dec,37,Subscriber,21605,11.04591453
2017,Dec,38,Customer,172,21.20310078
2017,Dec,38,Subscriber,21707,11.19134611
2017,Dec,39,Customer,127,23.47086614
2017,Dec,39,Subscriber,20049,10.81974828
2017,Dec,40,Customer,137,45.02664234
2017,Dec,40,Subscriber,19280,14.52184129
2017,Dec,41,Customer,127,20.48727034
2017,Dec,41,Subscriber,18386,11.52244552
2017,Dec,42,Customer,171,19.33635478
2017,Dec,42,Subscriber,17809,11.59274524
2017,Dec,43,Customer,109,27.38746177
2017,Dec,43,Subscriber,17463,11.22941553
2017,Dec,44,Customer,132,29.39848485
2017,Dec,44,Subscriber,17155,13.29089478
2017,Dec,45,Customer,91,23.91135531
2017,Dec,45,Subscriber,16591,11.47087879
2017,Dec,46,Customer,106,36.78899371
2017,Dec,46,Subscriber,17171,11.76190379
2017,Dec,47,Customer,91,26.06135531
2017,Dec,47,Subscriber,19129,13.40312004
2017,Dec,48,Customer,57,115.6362573
2017,Dec,48,Subscriber,17115,11.97435583
2017,Dec,49,Customer,43,34.41550388
2017,Dec,49,Subscriber,16398,12.16369883
2017,Dec,50,Customer,60,28.68194444
2017,Dec,50,Subscriber,15419,11.788031
2017,Dec,51,Customer,63,25.9462963
2017,Dec,51,Subscriber,13805,11.69566703
2017,Dec,52,Customer,91,19.43937729
2017,Dec,52,Subscriber,15035,11.54586631
2017,Dec,53,Customer,71,24.31408451
2017,Dec,53,Subscriber,14619,11.69700162
2017,Dec,54,Customer,52,29.95929487
2017,Dec,54,Subscriber,13671,17.68376856
2017,Dec,55,Customer,68,18.94166667
2017,Dec,55,Subscriber,13030,11.49725377
2017,Dec,56,Customer,47,28.19539007
2017,Dec,56,Subscriber,11312,12.00727546
2017,Dec,57,Customer,80,21.61770833
2017,Dec,57,Subscriber,11970,13.20395155
2017,Dec,58,Customer,41,37.14186992
2017,Dec,58,Subscriber,10283,12.0994619
2017,Dec,59,Customer,41,70.28373984
2017,Dec,59,Subscriber,9230,11.95411882
2017,Dec,60,Customer,29,22.15057471
2017,Dec,60,Subscriber,8199,12.56455259
2017,Dec,61,Customer,26,22.16089744
2017,Dec,61,Subscriber,7772,11.81703122
2017,Dec,62,Customer,13,27.36025641
2017,Dec,62,Subscriber,6040,12.83790011
2017,Dec,63,Customer,1,27.7
2017,Dec,63,Subscriber,5617,12.45405317
2017,Dec,64,Customer,20,23.465
2017,Dec,64,Subscriber,5053,12.188459
2017,Dec,65,Customer,8,20.21875
2017,Dec,65,Subscriber,3458,12.54377771
2017,Dec,66,Customer,6,42.61666667
2017,Dec,66,Subscriber,2845,12.39541301
2017,Dec,67,Customer,21,19.63571429
2017,Dec,67,Subscriber,2283,11.88840707
2017,Dec,68,Customer,7,20.91190476
2017,Dec,68,Subscriber,1878,12.01340966
2017,Dec,69,Customer,2,30.66666667
2017,Dec,69,Subscriber,1856,13.02701149
2017,Dec,70,Customer,1,112.4833333
2017,Dec,70,Subscriber,1456,13.0670902
2017,Dec,71,Subscriber,1281,11.75908145
2017,Dec,72,Subscriber,664,10.50873494
2017,Dec,73,Subscriber,503,10.98754142
2017,Dec,74,Subscriber,597,12.70580681
2017,Dec,75,Customer,5,17.87333333
2017,Dec,75,Subscriber,692,12.41115125
2017,Dec,76,Customer,8,22.25208333
2017,Dec,76,Subscriber,405,11.28600823
2017,Dec,77,Subscriber,257,17.02185473
2017,Dec,78,Subscriber,123,15.35677507
2017,Dec,79,Subscriber,144,9.331481481
2017,Dec,80,Customer,1,84.26666667
2017,Dec,80,Subscriber,136,10.70281863
2017,Dec,81,Subscriber,94,7.784219858
2017,Dec,82,Subscriber,9,131.9666667
2017,Dec,83,Subscriber,63,12.76772487
2017,Dec,84,Subscriber,13,5.520512821
2017,Dec,85,Subscriber,16,8.648958333
2017,Dec,86,Subscriber,17,12.55196078
2017,Dec,88,Subscriber,10,8.225
2017,Dec,91,Subscriber,5,3.71
2017,Dec,94,Subscriber,77,16.68160173
2017,Dec,96,Subscriber,16,4.114583333
2017,Dec,99,Subscriber,7,11.22380952
2017,Dec,100,Subscriber,4,8.608333333
2017,Dec,101,Subscriber,2,4.608333333
2017,Dec,105,Subscriber,20,14.62666667
2017,Dec,107,Subscriber,14,3.614285714
2017,Dec,110,Subscriber,3,11.18333333
2017,Dec,116,Subscriber,12,19.00277778
2017,Dec,117,Subscriber,563,4.73937241
2017,Dec,118,Subscriber,9,21.35
2017,Dec,123,Subscriber,19,10.86666667
2017,Dec,128,Subscriber,1,18.58333333
2017,Dec,130,Subscriber,61,11.15519126
2017,Dec,132,Subscriber,27,13.70987654
