year,month,starthour,season,weekday,trips
2017,May,00,Spring,Friday,1565
2017,May,00,Spring,Monday,1463
2017,May,00,Spring,Saturday,2320
2017,May,00,Spring,Sunday,1943
2017,May,00,Spring,Thursday,1621
2017,May,00,Spring,Tuesday,1355
2017,May,00,Spring,Wednesday,1697
2017,May,01,Spring,Friday,830
2017,May,01,Spring,Monday,693
2017,May,01,Spring,Saturday,1377
2017,May,01,Spring,Sunday,1225
2017,May,01,Spring,Thursday,783
2017,May,01,Spring,Tuesday,624
2017,May,01,Spring,Wednesday,800
2017,May,02,Spring,Friday,383
2017,May,02,Spring,Monday,405
2017,May,02,Spring,Saturday,826
2017,May,02,Spring,Sunday,860
2017,May,02,Spring,Thursday,423
2017,May,02,Spring,Tuesday,301
2017,May,02,Spring,Wednesday,410
2017,May,03,Spring,Friday,221
2017,May,03,Spring,Monday,199
2017,May,03,Spring,Saturday,534
2017,May,03,Spring,Sunday,626
2017,May,03,Spring,Thursday,212
2017,May,03,Spring,Tuesday,205
2017,May,03,Spring,Wednesday,205
2017,May,04,Spring,Friday,307
2017,May,04,Spring,Monday,264
2017,May,04,Spring,Saturday,359
2017,May,04,Spring,Sunday,345
2017,May,04,Spring,Thursday,265
2017,May,04,Spring,Tuesday,344
2017,May,04,Spring,Wednesday,346
2017,May,05,Spring,Friday,1291
2017,May,05,Spring,Monday,1415
2017,May,05,Spring,Saturday,423
2017,May,05,Spring,Sunday,309
2017,May,05,Spring,Thursday,1409
2017,May,05,Spring,Tuesday,2206
2017,May,05,Spring,Wednesday,2059
2017,May,06,Spring,Friday,4282
2017,May,06,Spring,Monday,5495
2017,May,06,Spring,Saturday,991
2017,May,06,Spring,Sunday,754
2017,May,06,Spring,Thursday,5191
2017,May,06,Spring,Tuesday,8332
2017,May,06,Spring,Wednesday,6809
2017,May,07,Spring,Friday,9292
2017,May,07,Spring,Monday,11682
2017,May,07,Spring,Saturday,2055
2017,May,07,Spring,Sunday,1884
2017,May,07,Spring,Thursday,11612
2017,May,07,Spring,Tuesday,17056
2017,May,07,Spring,Wednesday,16232
2017,May,08,Spring,Friday,17879
2017,May,08,Spring,Monday,19411
2017,May,08,Spring,Saturday,4191
2017,May,08,Spring,Sunday,3993
2017,May,08,Spring,Thursday,19101
2017,May,08,Spring,Tuesday,29137
2017,May,08,Spring,Wednesday,29738
2017,May,09,Spring,Friday,13606
2017,May,09,Spring,Monday,12694
2017,May,09,Spring,Saturday,6780
2017,May,09,Spring,Sunday,7258
2017,May,09,Spring,Thursday,13000
2017,May,09,Spring,Tuesday,19820
2017,May,09,Spring,Wednesday,20532
2017,May,10,Spring,Friday,7850
2017,May,10,Spring,Monday,7185
2017,May,10,Spring,Saturday,8921
2017,May,10,Spring,Sunday,11023
2017,May,10,Spring,Thursday,7415
2017,May,10,Spring,Tuesday,11014
2017,May,10,Spring,Wednesday,11664
2017,May,11,Spring,Friday,7477
2017,May,11,Spring,Monday,6990
2017,May,11,Spring,Saturday,11071
2017,May,11,Spring,Sunday,13715
2017,May,11,Spring,Thursday,7186
2017,May,11,Spring,Tuesday,10971
2017,May,11,Spring,Wednesday,11214
2017,May,12,Spring,Friday,8807
2017,May,12,Spring,Monday,8436
2017,May,12,Spring,Saturday,11792
2017,May,12,Spring,Sunday,15826
2017,May,12,Spring,Thursday,8296
2017,May,12,Spring,Tuesday,12464
2017,May,12,Spring,Wednesday,13193
2017,May,13,Spring,Friday,9813
2017,May,13,Spring,Monday,9406
2017,May,13,Spring,Saturday,12472
2017,May,13,Spring,Sunday,15947
2017,May,13,Spring,Thursday,8483
2017,May,13,Spring,Tuesday,13105
2017,May,13,Spring,Wednesday,13860
2017,May,14,Spring,Friday,10790
2017,May,14,Spring,Monday,10499
2017,May,14,Spring,Saturday,12260
2017,May,14,Spring,Sunday,16042
2017,May,14,Spring,Thursday,9091
2017,May,14,Spring,Tuesday,12852
2017,May,14,Spring,Wednesday,14485
2017,May,15,Spring,Friday,12901
2017,May,15,Spring,Monday,11287
2017,May,15,Spring,Saturday,12400
2017,May,15,Spring,Sunday,14924
2017,May,15,Spring,Thursday,9724
2017,May,15,Spring,Tuesday,14563
2017,May,15,Spring,Wednesday,15479
2017,May,16,Spring,Friday,15507
2017,May,16,Spring,Monday,14089
2017,May,16,Spring,Saturday,11893
2017,May,16,Spring,Sunday,14335
2017,May,16,Spring,Thursday,12609
2017,May,16,Spring,Tuesday,18607
2017,May,16,Spring,Wednesday,19713
2017,May,17,Spring,Friday,21100
2017,May,17,Spring,Monday,23084
2017,May,17,Spring,Saturday,11259
2017,May,17,Spring,Sunday,13263
2017,May,17,Spring,Thursday,21139
2017,May,17,Spring,Tuesday,32557
2017,May,17,Spring,Wednesday,33334
2017,May,18,Spring,Friday,18150
2017,May,18,Spring,Monday,24503
2017,May,18,Spring,Saturday,10300
2017,May,18,Spring,Sunday,13188
2017,May,18,Spring,Thursday,20778
2017,May,18,Spring,Tuesday,32826
2017,May,18,Spring,Wednesday,33546
2017,May,19,Spring,Friday,12788
2017,May,19,Spring,Monday,17422
2017,May,19,Spring,Saturday,8614
2017,May,19,Spring,Sunday,9985
2017,May,19,Spring,Thursday,13887
2017,May,19,Spring,Tuesday,21614
2017,May,19,Spring,Wednesday,22839
2017,May,20,Spring,Friday,8224
2017,May,20,Spring,Monday,11460
2017,May,20,Spring,Saturday,5566
2017,May,20,Spring,Sunday,6852
2017,May,20,Spring,Thursday,9239
2017,May,20,Spring,Tuesday,13767
2017,May,20,Spring,Wednesday,14855
2017,May,21,Spring,Friday,5694
2017,May,21,Spring,Monday,7437
2017,May,21,Spring,Saturday,4189
2017,May,21,Spring,Sunday,4595
2017,May,21,Spring,Thursday,6607
2017,May,21,Spring,Tuesday,9198
2017,May,21,Spring,Wednesday,9545
2017,May,22,Spring,Friday,4387
2017,May,22,Spring,Monday,5091
2017,May,22,Spring,Saturday,3369
2017,May,22,Spring,Sunday,3502
2017,May,22,Spring,Thursday,4908
2017,May,22,Spring,Tuesday,6139
2017,May,22,Spring,Wednesday,6891
2017,May,23,Spring,Friday,3451
2017,May,23,Spring,Monday,2825
2017,May,23,Spring,Saturday,2753
2017,May,23,Spring,Sunday,2229
2017,May,23,Spring,Thursday,2906
2017,May,23,Spring,Tuesday,3341
2017,May,23,Spring,Wednesday,4171
2017,Jun,00,Summer,Friday,3073
2017,Jun,00,Summer,Monday,1615
2017,Jun,00,Summer,Saturday,3150
2017,Jun,00,Summer,Sunday,3652
2017,Jun,00,Summer,Thursday,2620
2017,Jun,00,Summer,Tuesday,1348
2017,Jun,00,Summer,Wednesday,1687
2017,Jun,01,Summer,Friday,1442
2017,Jun,01,Summer,Monday,739
2017,Jun,01,Summer,Saturday,1764
2017,Jun,01,Summer,Sunday,2330
2017,Jun,01,Summer,Thursday,1064
2017,Jun,01,Summer,Tuesday,656
2017,Jun,01,Summer,Wednesday,768
2017,Jun,02,Summer,Friday,773
2017,Jun,02,Summer,Monday,393
2017,Jun,02,Summer,Saturday,1149
2017,Jun,02,Summer,Sunday,1458
2017,Jun,02,Summer,Thursday,523
2017,Jun,02,Summer,Tuesday,278
2017,Jun,02,Summer,Wednesday,413
2017,Jun,03,Summer,Friday,412
2017,Jun,03,Summer,Monday,199
2017,Jun,03,Summer,Saturday,720
2017,Jun,03,Summer,Sunday,990
2017,Jun,03,Summer,Thursday,322
2017,Jun,03,Summer,Tuesday,175
2017,Jun,03,Summer,Wednesday,235
2017,Jun,04,Summer,Friday,440
2017,Jun,04,Summer,Monday,330
2017,Jun,04,Summer,Saturday,449
2017,Jun,04,Summer,Sunday,585
2017,Jun,04,Summer,Thursday,442
2017,Jun,04,Summer,Tuesday,311
2017,Jun,04,Summer,Wednesday,327
2017,Jun,05,Summer,Friday,1986
2017,Jun,05,Summer,Monday,1674
2017,Jun,05,Summer,Saturday,445
2017,Jun,05,Summer,Sunday,468
2017,Jun,05,Summer,Thursday,2366
2017,Jun,05,Summer,Tuesday,1641
2017,Jun,05,Summer,Wednesday,1743
2017,Jun,06,Summer,Friday,7614
2017,Jun,06,Summer,Monday,6174
2017,Jun,06,Summer,Saturday,1034
2017,Jun,06,Summer,Sunday,974
2017,Jun,06,Summer,Thursday,8804
2017,Jun,06,Summer,Tuesday,6263
2017,Jun,06,Summer,Wednesday,7052
2017,Jun,07,Summer,Friday,15831
2017,Jun,07,Summer,Monday,12844
2017,Jun,07,Summer,Saturday,1986
2017,Jun,07,Summer,Sunday,2387
2017,Jun,07,Summer,Thursday,18070
2017,Jun,07,Summer,Tuesday,12713
2017,Jun,07,Summer,Wednesday,13111
2017,Jun,08,Summer,Friday,27792
2017,Jun,08,Summer,Monday,21317
2017,Jun,08,Summer,Saturday,4188
2017,Jun,08,Summer,Sunday,4821
2017,Jun,08,Summer,Thursday,30350
2017,Jun,08,Summer,Tuesday,20255
2017,Jun,08,Summer,Wednesday,22660
2017,Jun,09,Summer,Friday,20649
2017,Jun,09,Summer,Monday,14980
2017,Jun,09,Summer,Saturday,8201
2017,Jun,09,Summer,Sunday,8178
2017,Jun,09,Summer,Thursday,21569
2017,Jun,09,Summer,Tuesday,15444
2017,Jun,09,Summer,Wednesday,17253
2017,Jun,10,Summer,Friday,12591
2017,Jun,10,Summer,Monday,8307
2017,Jun,10,Summer,Saturday,11927
2017,Jun,10,Summer,Sunday,11652
2017,Jun,10,Summer,Thursday,12676
2017,Jun,10,Summer,Tuesday,8812
2017,Jun,10,Summer,Wednesday,10166
2017,Jun,11,Summer,Friday,12664
2017,Jun,11,Summer,Monday,8301
2017,Jun,11,Summer,Saturday,14781
2017,Jun,11,Summer,Sunday,14227
2017,Jun,11,Summer,Thursday,12449
2017,Jun,11,Summer,Tuesday,8451
2017,Jun,11,Summer,Wednesday,9852
2017,Jun,12,Summer,Friday,15010
2017,Jun,12,Summer,Monday,9732
2017,Jun,12,Summer,Saturday,13732
2017,Jun,12,Summer,Sunday,15585
2017,Jun,12,Summer,Thursday,14520
2017,Jun,12,Summer,Tuesday,9352
2017,Jun,12,Summer,Wednesday,11443
2017,Jun,13,Summer,Friday,16079
2017,Jun,13,Summer,Monday,10244
2017,Jun,13,Summer,Saturday,14382
2017,Jun,13,Summer,Sunday,15765
2017,Jun,13,Summer,Thursday,14785
2017,Jun,13,Summer,Tuesday,9203
2017,Jun,13,Summer,Wednesday,11766
2017,Jun,14,Summer,Friday,17935
2017,Jun,14,Summer,Monday,10656
2017,Jun,14,Summer,Saturday,15500
2017,Jun,14,Summer,Sunday,15307
2017,Jun,14,Summer,Thursday,15279
2017,Jun,14,Summer,Tuesday,10247
2017,Jun,14,Summer,Wednesday,11801
2017,Jun,15,Summer,Friday,19761
2017,Jun,15,Summer,Monday,11233
2017,Jun,15,Summer,Saturday,16526
2017,Jun,15,Summer,Sunday,14764
2017,Jun,15,Summer,Thursday,16517
2017,Jun,15,Summer,Tuesday,11268
2017,Jun,15,Summer,Wednesday,12735
2017,Jun,16,Summer,Friday,23931
2017,Jun,16,Summer,Monday,14294
2017,Jun,16,Summer,Saturday,17100
2017,Jun,16,Summer,Sunday,14702
2017,Jun,16,Summer,Thursday,21020
2017,Jun,16,Summer,Tuesday,14567
2017,Jun,16,Summer,Wednesday,16398
2017,Jun,17,Summer,Friday,30922
2017,Jun,17,Summer,Monday,21189
2017,Jun,17,Summer,Saturday,17100
2017,Jun,17,Summer,Sunday,15059
2017,Jun,17,Summer,Thursday,34030
2017,Jun,17,Summer,Tuesday,26043
2017,Jun,17,Summer,Wednesday,27835
2017,Jun,18,Summer,Friday,25472
2017,Jun,18,Summer,Monday,21210
2017,Jun,18,Summer,Saturday,15339
2017,Jun,18,Summer,Sunday,14300
2017,Jun,18,Summer,Thursday,33591
2017,Jun,18,Summer,Tuesday,26412
2017,Jun,18,Summer,Wednesday,28131
2017,Jun,19,Summer,Friday,17864
2017,Jun,19,Summer,Monday,14884
2017,Jun,19,Summer,Saturday,13082
2017,Jun,19,Summer,Sunday,12411
2017,Jun,19,Summer,Thursday,23185
2017,Jun,19,Summer,Tuesday,17869
2017,Jun,19,Summer,Wednesday,19795
2017,Jun,20,Summer,Friday,11584
2017,Jun,20,Summer,Monday,10192
2017,Jun,20,Summer,Saturday,9657
2017,Jun,20,Summer,Sunday,10129
2017,Jun,20,Summer,Thursday,16097
2017,Jun,20,Summer,Tuesday,12080
2017,Jun,20,Summer,Wednesday,13899
2017,Jun,21,Summer,Friday,8155
2017,Jun,21,Summer,Monday,6618
2017,Jun,21,Summer,Saturday,7236
2017,Jun,21,Summer,Sunday,7247
2017,Jun,21,Summer,Thursday,11053
2017,Jun,21,Summer,Tuesday,8543
2017,Jun,21,Summer,Wednesday,9561
2017,Jun,22,Summer,Friday,6697
2017,Jun,22,Summer,Monday,4770
2017,Jun,22,Summer,Saturday,6035
2017,Jun,22,Summer,Sunday,5394
2017,Jun,22,Summer,Thursday,8611
2017,Jun,22,Summer,Tuesday,6030
2017,Jun,22,Summer,Wednesday,7155
2017,Jun,23,Summer,Friday,5124
2017,Jun,23,Summer,Monday,2838
2017,Jun,23,Summer,Saturday,4921
2017,Jun,23,Summer,Sunday,3307
2017,Jun,23,Summer,Thursday,5456
2017,Jun,23,Summer,Tuesday,3668
2017,Jun,23,Summer,Wednesday,4150
2017,Jul,00,Summer,Friday,2289
2017,Jul,00,Summer,Monday,2129
2017,Jul,00,Summer,Saturday,3502
2017,Jul,00,Summer,Sunday,3354
2017,Jul,00,Summer,Thursday,2141
2017,Jul,00,Summer,Tuesday,1772
2017,Jul,00,Summer,Wednesday,2008
2017,Jul,01,Summer,Friday,1192
2017,Jul,01,Summer,Monday,988
2017,Jul,01,Summer,Saturday,2282
2017,Jul,01,Summer,Sunday,2344
2017,Jul,01,Summer,Thursday,935
2017,Jul,01,Summer,Tuesday,912
2017,Jul,01,Summer,Wednesday,930
2017,Jul,02,Summer,Friday,632
2017,Jul,02,Summer,Monday,498
2017,Jul,02,Summer,Saturday,1540
2017,Jul,02,Summer,Sunday,1640
2017,Jul,02,Summer,Thursday,426
2017,Jul,02,Summer,Tuesday,449
2017,Jul,02,Summer,Wednesday,438
2017,Jul,03,Summer,Friday,299
2017,Jul,03,Summer,Monday,301
2017,Jul,03,Summer,Saturday,918
2017,Jul,03,Summer,Sunday,1125
2017,Jul,03,Summer,Thursday,266
2017,Jul,03,Summer,Tuesday,279
2017,Jul,03,Summer,Wednesday,236
2017,Jul,04,Summer,Friday,353
2017,Jul,04,Summer,Monday,401
2017,Jul,04,Summer,Saturday,595
2017,Jul,04,Summer,Sunday,704
2017,Jul,04,Summer,Thursday,412
2017,Jul,04,Summer,Tuesday,349
2017,Jul,04,Summer,Wednesday,328
2017,Jul,05,Summer,Friday,1666
2017,Jul,05,Summer,Monday,1720
2017,Jul,05,Summer,Saturday,627
2017,Jul,05,Summer,Sunday,604
2017,Jul,05,Summer,Thursday,1954
2017,Jul,05,Summer,Tuesday,1783
2017,Jul,05,Summer,Wednesday,2073
2017,Jul,06,Summer,Friday,5559
2017,Jul,06,Summer,Monday,6549
2017,Jul,06,Summer,Saturday,1729
2017,Jul,06,Summer,Sunday,1341
2017,Jul,06,Summer,Thursday,7260
2017,Jul,06,Summer,Tuesday,5940
2017,Jul,06,Summer,Wednesday,7244
2017,Jul,07,Summer,Friday,9473
2017,Jul,07,Summer,Monday,13753
2017,Jul,07,Summer,Saturday,3451
2017,Jul,07,Summer,Sunday,2719
2017,Jul,07,Summer,Thursday,13970
2017,Jul,07,Summer,Tuesday,11924
2017,Jul,07,Summer,Wednesday,14155
2017,Jul,08,Summer,Friday,16040
2017,Jul,08,Summer,Monday,22278
2017,Jul,08,Summer,Saturday,6604
2017,Jul,08,Summer,Sunday,5529
2017,Jul,08,Summer,Thursday,23162
2017,Jul,08,Summer,Tuesday,19411
2017,Jul,08,Summer,Wednesday,23468
2017,Jul,09,Summer,Friday,12209
2017,Jul,09,Summer,Monday,15521
2017,Jul,09,Summer,Saturday,10879
2017,Jul,09,Summer,Sunday,9859
2017,Jul,09,Summer,Thursday,16877
2017,Jul,09,Summer,Tuesday,14526
2017,Jul,09,Summer,Wednesday,16840
2017,Jul,10,Summer,Friday,6272
2017,Jul,10,Summer,Monday,8994
2017,Jul,10,Summer,Saturday,14540
2017,Jul,10,Summer,Sunday,14044
2017,Jul,10,Summer,Thursday,9290
2017,Jul,10,Summer,Tuesday,9436
2017,Jul,10,Summer,Wednesday,9396
2017,Jul,11,Summer,Friday,6637
2017,Jul,11,Summer,Monday,9814
2017,Jul,11,Summer,Saturday,17874
2017,Jul,11,Summer,Sunday,17650
2017,Jul,11,Summer,Thursday,9001
2017,Jul,11,Summer,Tuesday,9871
2017,Jul,11,Summer,Wednesday,8883
2017,Jul,12,Summer,Friday,8879
2017,Jul,12,Summer,Monday,12352
2017,Jul,12,Summer,Saturday,20002
2017,Jul,12,Summer,Sunday,19163
2017,Jul,12,Summer,Thursday,10593
2017,Jul,12,Summer,Tuesday,11208
2017,Jul,12,Summer,Wednesday,10480
2017,Jul,13,Summer,Friday,10871
2017,Jul,13,Summer,Monday,13588
2017,Jul,13,Summer,Saturday,20487
2017,Jul,13,Summer,Sunday,20153
2017,Jul,13,Summer,Thursday,11043
2017,Jul,13,Summer,Tuesday,12115
2017,Jul,13,Summer,Wednesday,11361
2017,Jul,14,Summer,Friday,11167
2017,Jul,14,Summer,Monday,14013
2017,Jul,14,Summer,Saturday,20077
2017,Jul,14,Summer,Sunday,21652
2017,Jul,14,Summer,Thursday,10631
2017,Jul,14,Summer,Tuesday,12374
2017,Jul,14,Summer,Wednesday,11157
2017,Jul,15,Summer,Friday,12871
2017,Jul,15,Summer,Monday,15454
2017,Jul,15,Summer,Saturday,19931
2017,Jul,15,Summer,Sunday,22303
2017,Jul,15,Summer,Thursday,11487
2017,Jul,15,Summer,Tuesday,12879
2017,Jul,15,Summer,Wednesday,12003
2017,Jul,16,Summer,Friday,15262
2017,Jul,16,Summer,Monday,19001
2017,Jul,16,Summer,Saturday,20653
2017,Jul,16,Summer,Sunday,22573
2017,Jul,16,Summer,Thursday,15385
2017,Jul,16,Summer,Tuesday,15713
2017,Jul,16,Summer,Wednesday,16117
2017,Jul,17,Summer,Friday,21012
2017,Jul,17,Summer,Monday,30732
2017,Jul,17,Summer,Saturday,19984
2017,Jul,17,Summer,Sunday,21924
2017,Jul,17,Summer,Thursday,24841
2017,Jul,17,Summer,Tuesday,24206
2017,Jul,17,Summer,Wednesday,27235
2017,Jul,18,Summer,Friday,18848
2017,Jul,18,Summer,Monday,31555
2017,Jul,18,Summer,Saturday,18105
2017,Jul,18,Summer,Sunday,21231
2017,Jul,18,Summer,Thursday,25150
2017,Jul,18,Summer,Tuesday,24772
2017,Jul,18,Summer,Wednesday,28321
2017,Jul,19,Summer,Friday,14179
2017,Jul,19,Summer,Monday,23082
2017,Jul,19,Summer,Saturday,14043
2017,Jul,19,Summer,Sunday,18243
2017,Jul,19,Summer,Thursday,17884
2017,Jul,19,Summer,Tuesday,17949
2017,Jul,19,Summer,Wednesday,19758
2017,Jul,20,Summer,Friday,9541
2017,Jul,20,Summer,Monday,15567
2017,Jul,20,Summer,Saturday,11529
2017,Jul,20,Summer,Sunday,14634
2017,Jul,20,Summer,Thursday,12101
2017,Jul,20,Summer,Tuesday,13280
2017,Jul,20,Summer,Wednesday,13614
2017,Jul,21,Summer,Friday,5653
2017,Jul,21,Summer,Monday,9999
2017,Jul,21,Summer,Saturday,8189
2017,Jul,21,Summer,Sunday,9359
2017,Jul,21,Summer,Thursday,8639
2017,Jul,21,Summer,Tuesday,9166
2017,Jul,21,Summer,Wednesday,9161
2017,Jul,22,Summer,Friday,4948
2017,Jul,22,Summer,Monday,7020
2017,Jul,22,Summer,Saturday,6879
2017,Jul,22,Summer,Sunday,6953
2017,Jul,22,Summer,Thursday,6526
2017,Jul,22,Summer,Tuesday,8472
2017,Jul,22,Summer,Wednesday,6930
2017,Jul,23,Summer,Friday,4038
2017,Jul,23,Summer,Monday,4356
2017,Jul,23,Summer,Saturday,4789
2017,Jul,23,Summer,Sunday,4170
2017,Jul,23,Summer,Thursday,4080
2017,Jul,23,Summer,Tuesday,4379
2017,Jul,23,Summer,Wednesday,4209
2017,Aug,00,Summer,Friday,2513
2017,Aug,00,Summer,Monday,1610
2017,Aug,00,Summer,Saturday,2803
2017,Aug,00,Summer,Sunday,3092
2017,Aug,00,Summer,Thursday,2543
2017,Aug,00,Summer,Tuesday,1857
2017,Aug,00,Summer,Wednesday,1752
2017,Aug,01,Summer,Friday,1279
2017,Aug,01,Summer,Monday,789
2017,Aug,01,Summer,Saturday,1802
2017,Aug,01,Summer,Sunday,2761
2017,Aug,01,Summer,Thursday,1155
2017,Aug,01,Summer,Tuesday,859
2017,Aug,01,Summer,Wednesday,872
2017,Aug,02,Summer,Friday,607
2017,Aug,02,Summer,Monday,375
2017,Aug,02,Summer,Saturday,1068
2017,Aug,02,Summer,Sunday,1500
2017,Aug,02,Summer,Thursday,602
2017,Aug,02,Summer,Tuesday,387
2017,Aug,02,Summer,Wednesday,442
2017,Aug,03,Summer,Friday,391
2017,Aug,03,Summer,Monday,208
2017,Aug,03,Summer,Saturday,682
2017,Aug,03,Summer,Sunday,916
2017,Aug,03,Summer,Thursday,350
2017,Aug,03,Summer,Tuesday,231
2017,Aug,03,Summer,Wednesday,293
2017,Aug,04,Summer,Friday,392
2017,Aug,04,Summer,Monday,358
2017,Aug,04,Summer,Saturday,506
2017,Aug,04,Summer,Sunday,616
2017,Aug,04,Summer,Thursday,430
2017,Aug,04,Summer,Tuesday,416
2017,Aug,04,Summer,Wednesday,439
2017,Aug,05,Summer,Friday,1571
2017,Aug,05,Summer,Monday,1531
2017,Aug,05,Summer,Saturday,407
2017,Aug,05,Summer,Sunday,479
2017,Aug,05,Summer,Thursday,2357
2017,Aug,05,Summer,Tuesday,2368
2017,Aug,05,Summer,Wednesday,2502
2017,Aug,06,Summer,Friday,5754
2017,Aug,06,Summer,Monday,6289
2017,Aug,06,Summer,Saturday,1132
2017,Aug,06,Summer,Sunday,1101
2017,Aug,06,Summer,Thursday,9042
2017,Aug,06,Summer,Tuesday,9239
2017,Aug,06,Summer,Wednesday,9239
2017,Aug,07,Summer,Friday,7963
2017,Aug,07,Summer,Monday,12207
2017,Aug,07,Summer,Saturday,3156
2017,Aug,07,Summer,Sunday,2311
2017,Aug,07,Summer,Thursday,17412
2017,Aug,07,Summer,Tuesday,17838
2017,Aug,07,Summer,Wednesday,18073
2017,Aug,08,Summer,Friday,15095
2017,Aug,08,Summer,Monday,19728
2017,Aug,08,Summer,Saturday,6336
2017,Aug,08,Summer,Sunday,4650
2017,Aug,08,Summer,Thursday,30762
2017,Aug,08,Summer,Tuesday,29420
2017,Aug,08,Summer,Wednesday,30348
2017,Aug,09,Summer,Friday,14064
2017,Aug,09,Summer,Monday,13002
2017,Aug,09,Summer,Saturday,11003
2017,Aug,09,Summer,Sunday,8224
2017,Aug,09,Summer,Thursday,22122
2017,Aug,09,Summer,Tuesday,20917
2017,Aug,09,Summer,Wednesday,22016
2017,Aug,10,Summer,Friday,9086
2017,Aug,10,Summer,Monday,7716
2017,Aug,10,Summer,Saturday,16076
2017,Aug,10,Summer,Sunday,11707
2017,Aug,10,Summer,Thursday,12801
2017,Aug,10,Summer,Tuesday,11612
2017,Aug,10,Summer,Wednesday,12317
2017,Aug,11,Summer,Friday,9546
2017,Aug,11,Summer,Monday,7143
2017,Aug,11,Summer,Saturday,19814
2017,Aug,11,Summer,Sunday,14720
2017,Aug,11,Summer,Thursday,12496
2017,Aug,11,Summer,Tuesday,11001
2017,Aug,11,Summer,Wednesday,12168
2017,Aug,12,Summer,Friday,12031
2017,Aug,12,Summer,Monday,8586
2017,Aug,12,Summer,Saturday,19738
2017,Aug,12,Summer,Sunday,17731
2017,Aug,12,Summer,Thursday,15059
2017,Aug,12,Summer,Tuesday,11810
2017,Aug,12,Summer,Wednesday,13481
2017,Aug,13,Summer,Friday,13116
2017,Aug,13,Summer,Monday,9151
2017,Aug,13,Summer,Saturday,17967
2017,Aug,13,Summer,Sunday,18741
2017,Aug,13,Summer,Thursday,15294
2017,Aug,13,Summer,Tuesday,10532
2017,Aug,13,Summer,Wednesday,13603
2017,Aug,14,Summer,Friday,14073
2017,Aug,14,Summer,Monday,9048
2017,Aug,14,Summer,Saturday,17926
2017,Aug,14,Summer,Sunday,19083
2017,Aug,14,Summer,Thursday,15416
2017,Aug,14,Summer,Tuesday,9622
2017,Aug,14,Summer,Wednesday,14263
2017,Aug,15,Summer,Friday,15380
2017,Aug,15,Summer,Monday,9852
2017,Aug,15,Summer,Saturday,18752
2017,Aug,15,Summer,Sunday,19467
2017,Aug,15,Summer,Thursday,15900
2017,Aug,15,Summer,Tuesday,10839
2017,Aug,15,Summer,Wednesday,15679
2017,Aug,16,Summer,Friday,19066
2017,Aug,16,Summer,Monday,12402
2017,Aug,16,Summer,Saturday,18152
2017,Aug,16,Summer,Sunday,19414
2017,Aug,16,Summer,Thursday,20676
2017,Aug,16,Summer,Tuesday,15036
2017,Aug,16,Summer,Wednesday,19974
2017,Aug,17,Summer,Friday,22810
2017,Aug,17,Summer,Monday,23172
2017,Aug,17,Summer,Saturday,17518
2017,Aug,17,Summer,Sunday,18790
2017,Aug,17,Summer,Thursday,35287
2017,Aug,17,Summer,Tuesday,28537
2017,Aug,17,Summer,Wednesday,30972
2017,Aug,18,Summer,Friday,18855
2017,Aug,18,Summer,Monday,22781
2017,Aug,18,Summer,Saturday,16315
2017,Aug,18,Summer,Sunday,17897
2017,Aug,18,Summer,Thursday,34738
2017,Aug,18,Summer,Tuesday,31287
2017,Aug,18,Summer,Wednesday,35360
2017,Aug,19,Summer,Friday,12457
2017,Aug,19,Summer,Monday,16144
2017,Aug,19,Summer,Saturday,14023
2017,Aug,19,Summer,Sunday,14899
2017,Aug,19,Summer,Thursday,24862
2017,Aug,19,Summer,Tuesday,21977
2017,Aug,19,Summer,Wednesday,26168
2017,Aug,20,Summer,Friday,8764
2017,Aug,20,Summer,Monday,10324
2017,Aug,20,Summer,Saturday,9661
2017,Aug,20,Summer,Sunday,10604
2017,Aug,20,Summer,Thursday,15972
2017,Aug,20,Summer,Tuesday,14426
2017,Aug,20,Summer,Wednesday,17266
2017,Aug,21,Summer,Friday,6271
2017,Aug,21,Summer,Monday,7007
2017,Aug,21,Summer,Saturday,7123
2017,Aug,21,Summer,Sunday,6950
2017,Aug,21,Summer,Thursday,11083
2017,Aug,21,Summer,Tuesday,9685
2017,Aug,21,Summer,Wednesday,11832
2017,Aug,22,Summer,Friday,5097
2017,Aug,22,Summer,Monday,4673
2017,Aug,22,Summer,Saturday,5790
2017,Aug,22,Summer,Sunday,5126
2017,Aug,22,Summer,Thursday,8459
2017,Aug,22,Summer,Tuesday,6733
2017,Aug,22,Summer,Wednesday,8537
2017,Aug,23,Summer,Friday,4190
2017,Aug,23,Summer,Monday,2726
2017,Aug,23,Summer,Saturday,4312
2017,Aug,23,Summer,Sunday,3255
2017,Aug,23,Summer,Thursday,5424
2017,Aug,23,Summer,Tuesday,3435
2017,Aug,23,Summer,Wednesday,5307
2017,Sep,00,Autumn,Friday,2940
2017,Sep,00,Autumn,Monday,1816
2017,Sep,00,Autumn,Saturday,4055
2017,Sep,00,Autumn,Sunday,2980
2017,Sep,00,Autumn,Thursday,1742
2017,Sep,00,Autumn,Tuesday,1674
2017,Sep,00,Autumn,Wednesday,1708
2017,Sep,01,Autumn,Friday,1486
2017,Sep,01,Autumn,Monday,901
2017,Sep,01,Autumn,Saturday,2529
2017,Sep,01,Autumn,Sunday,2137
2017,Sep,01,Autumn,Thursday,817
2017,Sep,01,Autumn,Tuesday,709
2017,Sep,01,Autumn,Wednesday,738
