year,month,age,usertype,Trips,Avgtripdur
2018,Aug,88,Subscriber,97,19.42147766
2018,Aug,89,Subscriber,1,23.18333333
2018,Aug,90,Subscriber,4,23.44166667
2018,Aug,91,Customer,7,20.46666667
2018,Aug,92,Subscriber,7,5.885714286
2018,Aug,94,Subscriber,40,7.9925
2018,Aug,95,Subscriber,205,20.75943089
2018,Aug,96,Customer,3,27.85
2018,Aug,97,Subscriber,13,7.288461538
2018,Aug,98,Customer,1,24.31666667
2018,Aug,99,Subscriber,1,21.11666667
2018,Aug,100,Subscriber,25,10.66
2018,Aug,101,Subscriber,23,14.77028986
2018,Aug,103,Subscriber,7,14.28333333
2018,Aug,105,Subscriber,2,17.86666667
2018,Aug,106,Subscriber,32,12.3421875
2018,Aug,108,Subscriber,36,6.234259259
2018,Aug,109,Subscriber,40,47.36166667
2018,Aug,111,Subscriber,2,32.375
2018,Aug,112,Customer,1,25.28333333
2018,Aug,117,Subscriber,70,23.54428571
2018,Aug,118,Customer,16,23.46770833
2018,Aug,118,Subscriber,258,9.343604651
2018,Aug,119,Subscriber,22,19.33939394
2018,Aug,121,Subscriber,5,25.59666667
2018,Aug,123,Subscriber,65,14.49871795
2018,Aug,124,Subscriber,25,10.49933333
2018,Aug,125,Subscriber,3,32.42222222
2018,Aug,128,Subscriber,12,8.344444444
2018,Aug,129,Subscriber,6,14.25277778
2018,Aug,130,Customer,2,23.00833333
2018,Aug,130,Subscriber,125,22.69613333
2018,Aug,131,Subscriber,85,11.76862745
2018,Aug,132,Subscriber,37,14.22072072
2018,Aug,133,Subscriber,32,12.746875
2018,Sep,16,Customer,233,44.93118741
2018,Sep,16,Subscriber,584,14.07134703
2018,Sep,17,Customer,473,30.71811135
2018,Sep,17,Subscriber,2524,12.90678817
2018,Sep,18,Customer,1644,30.05400446
2018,Sep,18,Subscriber,4304,14.24287872
2018,Sep,19,Customer,2302,29.22629597
2018,Sep,19,Subscriber,8571,15.65505386
2018,Sep,20,Customer,2591,38.7092371
2018,Sep,20,Subscriber,12375,11.23538855
2018,Sep,21,Customer,3145,29.49883943
2018,Sep,21,Subscriber,15494,17.9564767
2018,Sep,22,Customer,4588,32.6472864
2018,Sep,22,Subscriber,20126,13.75641376
2018,Sep,23,Customer,6066,26.79064183
2018,Sep,23,Subscriber,34437,13.5982393
2018,Sep,24,Customer,6488,27.8946157
2018,Sep,24,Subscriber,46302,13.1488359
2018,Sep,25,Customer,6402,30.08463761
2018,Sep,25,Subscriber,59622,12.91375779
2018,Sep,26,Customer,6195,26.8769626
2018,Sep,26,Subscriber,65294,13.37348148
2018,Sep,27,Customer,6531,26.16994845
2018,Sep,27,Subscriber,67987,13.43856129
2018,Sep,28,Customer,6579,27.56683893
2018,Sep,28,Subscriber,71299,13.17618854
2018,Sep,29,Customer,6297,30.82884442
2018,Sep,29,Subscriber,69924,14.02933447
2018,Sep,30,Customer,8506,49.52299357
2018,Sep,30,Subscriber,71448,13.72221499
2018,Sep,31,Customer,5253,30.03639508
2018,Sep,31,Subscriber,63863,13.03442421
2018,Sep,32,Customer,4704,33.35713223
2018,Sep,32,Subscriber,60348,12.92295326
2018,Sep,33,Customer,3920,29.39988946
2018,Sep,33,Subscriber,59350,13.77412131
2018,Sep,34,Customer,3595,31.95797867
2018,Sep,34,Subscriber,55775,12.51734379
2018,Sep,35,Customer,3192,29.83581871
2018,Sep,35,Subscriber,49436,12.97765461
2018,Sep,36,Customer,2872,29.09608867
2018,Sep,36,Subscriber,48632,12.91586987
2018,Sep,37,Customer,2637,28.19002655
2018,Sep,37,Subscriber,45148,13.17814373
2018,Sep,38,Customer,2352,27.01508645
2018,Sep,38,Subscriber,40114,12.83719649
2018,Sep,39,Customer,2100,25.68765873
2018,Sep,39,Subscriber,37086,12.70469404
2018,Sep,40,Customer,1887,28.53944533
2018,Sep,40,Subscriber,32351,12.84328048
2018,Sep,41,Customer,1591,26.43472659
2018,Sep,41,Subscriber,31644,13.56940389
2018,Sep,42,Customer,1399,28.96901358
2018,Sep,42,Subscriber,31434,13.45227991
2018,Sep,43,Customer,1594,25.78108532
2018,Sep,43,Subscriber,30271,13.94414621
2018,Sep,44,Customer,1374,26.85895197
2018,Sep,44,Subscriber,28249,13.14983008
2018,Sep,45,Customer,1452,24.39353765
2018,Sep,45,Subscriber,28140,13.2735661
2018,Sep,46,Customer,1164,27.70402348
2018,Sep,46,Subscriber,27214,12.94046385
2018,Sep,47,Customer,1243,25.4100295
2018,Sep,47,Subscriber,27447,13.66405011
2018,Sep,48,Customer,1256,28.45359607
2018,Sep,48,Subscriber,29646,13.14564303
2018,Sep,49,Customer,140219,35.75684988
2018,Sep,49,Subscriber,49363,13.59491691
2018,Sep,50,Customer,926,31.08540317
2018,Sep,50,Subscriber,24914,14.11062789
2018,Sep,51,Customer,1004,30.68248672
2018,Sep,51,Subscriber,24575,12.76573483
2018,Sep,52,Customer,780,45.4665812
2018,Sep,52,Subscriber,22549,13.21322453
2018,Sep,53,Customer,885,27.67909605
2018,Sep,53,Subscriber,21545,12.68204224
2018,Sep,54,Customer,980,27.13909864
2018,Sep,54,Subscriber,21260,13.28281828
2018,Sep,55,Customer,683,29.01634944
2018,Sep,55,Subscriber,20838,14.32133122
2018,Sep,56,Customer,545,30.43926606
2018,Sep,56,Subscriber,19265,12.9606004
2018,Sep,57,Customer,552,32.79770531
2018,Sep,57,Subscriber,17286,12.79577018
2018,Sep,58,Customer,526,36.09629278
2018,Sep,58,Subscriber,17232,13.02358596
2018,Sep,59,Customer,428,28.36662773
2018,Sep,59,Subscriber,14683,13.81512861
2018,Sep,60,Customer,405,28.03613169
2018,Sep,60,Subscriber,12695,12.98808586
2018,Sep,61,Customer,231,33.62171717
2018,Sep,61,Subscriber,11668,14.03355617
2018,Sep,62,Customer,218,26.98784404
2018,Sep,62,Subscriber,10788,13.41837227
2018,Sep,63,Customer,228,26.86878655
2018,Sep,63,Subscriber,8017,13.66402436
2018,Sep,64,Customer,184,33.52998188
2018,Sep,64,Subscriber,7872,12.82130124
2018,Sep,65,Customer,221,27.710181
2018,Sep,65,Subscriber,7059,12.69103981
2018,Sep,66,Customer,64,53.48854167
2018,Sep,66,Subscriber,4620,14.09101732
2018,Sep,67,Customer,107,32.62663551
2018,Sep,67,Subscriber,4135,13.32564692
2018,Sep,68,Customer,106,37.96933962
2018,Sep,68,Subscriber,3144,13.73544847
2018,Sep,69,Customer,44,39.25643939
2018,Sep,69,Subscriber,2779,14.02741394
2018,Sep,70,Customer,50,30.06566667
2018,Sep,70,Subscriber,2415,16.43968944
2018,Sep,71,Customer,56,24.73928571
2018,Sep,71,Subscriber,2542,12.10955285
2018,Sep,72,Customer,13,20.35128205
2018,Sep,72,Subscriber,2000,15.79885833
2018,Sep,73,Customer,16,25.778125
2018,Sep,73,Subscriber,996,11.64680388
2018,Sep,74,Customer,2,44.475
2018,Sep,74,Subscriber,855,11.58064327
2018,Sep,75,Customer,10,52.75333333
2018,Sep,75,Subscriber,723,14.98218073
2018,Sep,76,Customer,6,28.94166667
2018,Sep,76,Subscriber,991,12.53989236
2018,Sep,77,Customer,1,27.96666667
2018,Sep,77,Subscriber,640,12.97393229
2018,Sep,78,Customer,1,7.633333333
2018,Sep,78,Subscriber,475,12.11842105
2018,Sep,79,Subscriber,153,12.86318083
2018,Sep,80,Subscriber,143,10.79428904
2018,Sep,81,Subscriber,245,15.46408163
2018,Sep,82,Customer,1,26.95
2018,Sep,82,Subscriber,100,5.800333333
2018,Sep,83,Subscriber,161,44.7515528
2018,Sep,84,Subscriber,83,12.70180723
2018,Sep,85,Customer,2,41.51666667
2018,Sep,85,Subscriber,107,13.6728972
2018,Sep,86,Subscriber,76,10.03289474
2018,Sep,87,Subscriber,14,12.92857143
2018,Sep,88,Customer,4,25.51666667
2018,Sep,88,Subscriber,53,8.777358491
2018,Sep,89,Customer,6,12.92222222
2018,Sep,89,Subscriber,12,8.763888889
2018,Sep,90,Subscriber,1,57.76666667
2018,Sep,92,Subscriber,7,8.70952381
2018,Sep,94,Customer,1,32.66666667
2018,Sep,94,Subscriber,56,4.779761905
2018,Sep,95,Customer,1,23.61666667
2018,Sep,95,Subscriber,179,17.72281192
2018,Sep,96,Subscriber,7,20.73809524
2018,Sep,97,Customer,1,38.03333333
2018,Sep,97,Subscriber,22,6.018181818
2018,Sep,98,Customer,4,25.87083333
2018,Sep,99,Subscriber,4,27.5125
2018,Sep,100,Subscriber,18,9.50462963
2018,Sep,101,Subscriber,24,16.22083333
2018,Sep,102,Subscriber,3,6.044444444
2018,Sep,103,Subscriber,7,11.03809524
2018,Sep,106,Subscriber,29,20.27126437
2018,Sep,108,Subscriber,13,4.879487179
2018,Sep,109,Subscriber,19,33.20964912
2018,Sep,111,Subscriber,17,17.89411765
2018,Sep,117,Customer,2,11.94166667
2018,Sep,117,Subscriber,55,21.20393939
2018,Sep,118,Customer,15,19.41
2018,Sep,118,Subscriber,329,10.77573455
2018,Sep,119,Subscriber,21,18.8515873
2018,Sep,122,Subscriber,10,27.46166667
2018,Sep,123,Subscriber,53,12.96981132
2018,Sep,125,Subscriber,5,8.993333333
2018,Sep,128,Subscriber,14,13.0547619
2018,Sep,129,Subscriber,6,8.55
2018,Sep,130,Subscriber,127,15.09015748
2018,Sep,131,Subscriber,81,10.1563786
2018,Sep,132,Subscriber,88,13.28143939
2018,Sep,133,Subscriber,26,16.50961538
2018,Oct,16,Customer,431,25.57652746
2018,Oct,16,Subscriber,954,13.10922432
2018,Oct,17,Customer,479,26.14025748
2018,Oct,17,Subscriber,2617,11.27614317
2018,Oct,18,Customer,1677,29.71147883
2018,Oct,18,Subscriber,5492,11.66320709
2018,Oct,19,Customer,2096,26.44557093
2018,Oct,19,Subscriber,9406,12.6384152
2018,Oct,20,Customer,2171,41.34628435
2018,Oct,20,Subscriber,12904,11.60815122
2018,Oct,21,Customer,2525,32.22071287
2018,Oct,21,Subscriber,15549,12.84408429
2018,Oct,22,Customer,3574,33.61985637
2018,Oct,22,Subscriber,20930,13.95736662
2018,Oct,23,Customer,4666,30.36438777
2018,Oct,23,Subscriber,36004,13.03374208
2018,Oct,24,Customer,5212,22.22861026
2018,Oct,24,Subscriber,47512,12.54617711
2018,Oct,25,Customer,5418,25.06104344
2018,Oct,25,Subscriber,61501,12.23268267
2018,Oct,26,Customer,5338,29.34820157
2018,Oct,26,Subscriber,66681,12.39180276
2018,Oct,27,Customer,5348,24.91336013
2018,Oct,27,Subscriber,68730,12.70048159
2018,Oct,28,Customer,5278,31.26384994
2018,Oct,28,Subscriber,71630,12.6841242
2018,Oct,29,Customer,4807,28.54370016
2018,Oct,29,Subscriber,71374,13.13475775
2018,Oct,30,Customer,7144,55.27643244
2018,Oct,30,Subscriber,69905,13.15875545
2018,Oct,31,Customer,4348,49.34998467
2018,Oct,31,Subscriber,63474,13.39350101
2018,Oct,32,Customer,3655,32.7644186
2018,Oct,32,Subscriber,60515,12.29446143
2018,Oct,33,Customer,2966,51.71265453
2018,Oct,33,Subscriber,58429,12.95932414
2018,Oct,34,Customer,2707,26.20806551
2018,Oct,34,Subscriber,56094,12.88128261
2018,Oct,35,Customer,2739,24.16952659
2018,Oct,35,Subscriber,52194,12.43733443
2018,Oct,36,Customer,2208,36.42573219
2018,Oct,36,Subscriber,49895,12.43858904
2018,Oct,37,Customer,2244,28.64064171
2018,Oct,37,Subscriber,46215,12.56875185
2018,Oct,38,Customer,1817,34.40901669
2018,Oct,38,Subscriber,42487,12.27037839
2018,Oct,39,Customer,1649,25.64834243
2018,Oct,39,Subscriber,39282,12.92658724
2018,Oct,40,Customer,1719,24.51475664
2018,Oct,40,Subscriber,34540,12.50270508
2018,Oct,41,Customer,1512,25.85930335
2018,Oct,41,Subscriber,33634,13.70849091
2018,Oct,42,Customer,1221,35.5001092
2018,Oct,42,Subscriber,33995,13.06704074
2018,Oct,43,Customer,1308,25.49022681
2018,Oct,43,Subscriber,33290,13.06944127
2018,Oct,44,Customer,1083,27.48938135
2018,Oct,44,Subscriber,30976,12.64018434
2018,Oct,45,Customer,1290,23.5825323
2018,Oct,45,Subscriber,30400,14.46599068
2018,Oct,46,Customer,1055,25.77036335
2018,Oct,46,Subscriber,30269,12.44151002
2018,Oct,47,Customer,1008,50.96125992
2018,Oct,47,Subscriber,30151,12.52103192
2018,Oct,48,Customer,1050,30.96392063
2018,Oct,48,Subscriber,32228,12.91208835
2018,Oct,49,Customer,92094,34.82629143
2018,Oct,49,Subscriber,51143,12.92688442
2018,Oct,50,Customer,1098,30.34154523
2018,Oct,50,Subscriber,26414,13.43322228
2018,Oct,51,Customer,727,25.41130215
2018,Oct,51,Subscriber,26566,12.84925469
2018,Oct,52,Customer,925,24.04165766
2018,Oct,52,Subscriber,24291,12.68857121
2018,Oct,53,Customer,909,24.2649615
2018,Oct,53,Subscriber,22840,13.67560712
2018,Oct,54,Customer,754,25.54792219
2018,Oct,54,Subscriber,23967,12.71228912
2018,Oct,55,Customer,664,26.71503514
2018,Oct,55,Subscriber,22176,12.79730339
2018,Oct,56,Customer,603,28.35041459
2018,Oct,56,Subscriber,21141,14.43913801
2018,Oct,57,Customer,512,24.99098307
2018,Oct,57,Subscriber,19116,13.20012032
2018,Oct,58,Customer,410,27.54349593
2018,Oct,58,Subscriber,18822,13.26004764
2018,Oct,59,Customer,316,29.74050633
2018,Oct,59,Subscriber,15858,13.59182747
2018,Oct,60,Customer,388,32.54381443
2018,Oct,60,Subscriber,13732,13.08940067
2018,Oct,61,Customer,218,29.43723242
2018,Oct,61,Subscriber,14419,13.24003283
2018,Oct,62,Customer,199,31.32663317
2018,Oct,62,Subscriber,11863,12.5139102
2018,Oct,63,Customer,145,25.58448276
2018,Oct,63,Subscriber,8989,13.79075537
2018,Oct,64,Customer,143,28.6483683
2018,Oct,64,Subscriber,8716,12.91527459
2018,Oct,65,Customer,133,19.44837093
2018,Oct,65,Subscriber,7422,12.81030944
2018,Oct,66,Customer,65,31.31487179
2018,Oct,66,Subscriber,5027,12.42577084
2018,Oct,67,Customer,103,26.1263754
2018,Oct,67,Subscriber,4352,13.37742417
2018,Oct,68,Customer,63,27.50502646
2018,Oct,68,Subscriber,3229,13.00975018
2018,Oct,69,Customer,44,26.61666667
2018,Oct,69,Subscriber,2945,13.26814941
2018,Oct,70,Customer,29,33.88218391
2018,Oct,70,Subscriber,2871,13.47472425
2018,Oct,71,Customer,34,28.92892157
2018,Oct,71,Subscriber,2259,18.21446805
2018,Oct,72,Customer,31,20.08548387
2018,Oct,72,Subscriber,1904,12.77759979
2018,Oct,73,Customer,15,41.69111111
2018,Oct,73,Subscriber,1082,10.97962107
2018,Oct,74,Customer,10,57.47666667
2018,Oct,74,Subscriber,884,12.95265837
2018,Oct,75,Customer,6,22.49444444
2018,Oct,75,Subscriber,850,16.18862745
2018,Oct,76,Customer,3,66.65555556
2018,Oct,76,Subscriber,938,12.75758706
2018,Oct,77,Subscriber,636,15.39530922
2018,Oct,78,Subscriber,390,10.42149573
2018,Oct,79,Customer,1,8.466666667
2018,Oct,79,Subscriber,149,12.97852349
2018,Oct,80,Customer,1,57.53333333
2018,Oct,80,Subscriber,164,12.14613821
2018,Oct,81,Subscriber,233,25.02067239
2018,Oct,82,Subscriber,133,9.720426065
2018,Oct,83,Customer,2,19.125
2018,Oct,83,Subscriber,140,46.65059524
2018,Oct,84,Subscriber,53,10.82201258
2018,Oct,85,Customer,1,18.78333333
2018,Oct,85,Subscriber,82,11.36036585
2018,Oct,86,Customer,1,10.76666667
2018,Oct,86,Subscriber,70,10.2652381
2018,Oct,87,Subscriber,12,16.80416667
2018,Oct,88,Subscriber,69,21.44613527
2018,Oct,89,Subscriber,9,8.796296296
2018,Oct,92,Subscriber,6,6.355555556
2018,Oct,94,Subscriber,58,6.115229885
2018,Oct,95,Subscriber,107,13.94641745
2018,Oct,96,Subscriber,6,12.53611111
2018,Oct,97,Subscriber,35,4.640952381
2018,Oct,99,Subscriber,13,16.68717949
2018,Oct,100,Subscriber,6,8.858333333
2018,Oct,101,Subscriber,11,6.815151515
2018,Oct,102,Subscriber,14,5.35952381
2018,Oct,103,Subscriber,3,15.22222222
2018,Oct,106,Subscriber,26,52.19358974
2018,Oct,108,Subscriber,47,5.207446809
2018,Oct,109,Subscriber,39,33.66282051
2018,Oct,111,Subscriber,15,18.12555556
2018,Oct,117,Customer,7,14.46190476
2018,Oct,117,Subscriber,74,20.48581081
2018,Oct,118,Customer,4,17.96666667
2018,Oct,118,Subscriber,299,10.66254181
2018,Oct,119,Subscriber,20,17.90083333
2018,Oct,121,Subscriber,1,5.45
2018,Oct,122,Subscriber,7,22.11904762
2018,Oct,123,Subscriber,22,9.237121212
2018,Oct,125,Subscriber,1,27.28333333
2018,Oct,128,Subscriber,17,12.07647059
2018,Oct,129,Subscriber,21,297.4626984
2018,Oct,130,Subscriber,100,17.286
2018,Oct,131,Subscriber,38,387.2969298
2018,Oct,132,Subscriber,47,13.93085106
2018,Oct,133,Subscriber,10,10.38833333
2018,Nov,16,Customer,193,51.28039724
2018,Nov,16,Subscriber,758,11.32656113
2018,Nov,17,Customer,225,65.47140741
2018,Nov,17,Subscriber,1881,12.5986975
2018,Nov,18,Customer,762,28.56791339
2018,Nov,18,Subscriber,3989,10.24949026
2018,Nov,19,Customer,942,33.57234607
2018,Nov,19,Subscriber,6627,15.62386701
2018,Nov,20,Customer,1238,46.83148896
2018,Nov,20,Subscriber,8473,12.7372674
2018,Nov,21,Customer,1222,36.09073923
2018,Nov,21,Subscriber,10516,11.20723659
2018,Nov,22,Customer,1662,29.31849178
2018,Nov,22,Subscriber,13993,12.8903952
2018,Nov,23,Customer,2422,39.82350674
2018,Nov,23,Subscriber,23621,13.34247562
2018,Nov,24,Customer,2675,25.53595639
2018,Nov,24,Subscriber,31354,12.78256841
2018,Nov,25,Customer,2504,24.95109159
2018,Nov,25,Subscriber,40556,11.99928864
2018,Nov,26,Customer,2810,26.0542586
2018,Nov,26,Subscriber,43394,11.97828118
2018,Nov,27,Customer,2918,24.62011652
2018,Nov,27,Subscriber,44345,11.76215695
2018,Nov,28,Customer,2366,48.47723302
2018,Nov,28,Subscriber,48151,12.3419029
2018,Nov,29,Customer,2270,28.0936931
2018,Nov,29,Subscriber,47871,12.52765662
2018,Nov,30,Customer,3443,62.67029722
2018,Nov,30,Subscriber,47272,11.79432152
2018,Nov,31,Customer,2022,39.48529509
2018,Nov,31,Subscriber,41952,12.02693157
2018,Nov,32,Customer,2095,31.75616547
2018,Nov,32,Subscriber,40380,12.57288881
2018,Nov,33,Customer,1555,26.51278671
2018,Nov,33,Subscriber,39854,11.86758711
2018,Nov,34,Customer,1456,27.97936126
2018,Nov,34,Subscriber,38262,12.23084087
2018,Nov,35,Customer,1603,30.17880017
2018,Nov,35,Subscriber,35162,12.2177725
2018,Nov,36,Customer,1068,27.82078652
2018,Nov,36,Subscriber,33930,12.41802387
2018,Nov,37,Customer,1130,59.40653392
2018,Nov,37,Subscriber,31496,12.33766457
2018,Nov,38,Customer,1156,25.80245098
2018,Nov,38,Subscriber,29389,12.8632215
2018,Nov,39,Customer,871,30.19577114
2018,Nov,39,Subscriber,26886,11.82226066
2018,Nov,40,Customer,859,27.38806752
2018,Nov,40,Subscriber,24387,11.73207447
2018,Nov,41,Customer,783,25.72188165
2018,Nov,41,Subscriber,23599,12.31010989
2018,Nov,42,Customer,684,28.35999025
2018,Nov,42,Subscriber,23592,12.14191958
2018,Nov,43,Customer,573,37.09249564
2018,Nov,43,Subscriber,23067,12.73343666
2018,Nov,44,Customer,497,26.42897384
2018,Nov,44,Subscriber,22126,12.28316159
2018,Nov,45,Customer,546,30.33162393
2018,Nov,45,Subscriber,21336,12.56723691
2018,Nov,46,Customer,536,25.21955846
2018,Nov,46,Subscriber,22020,12.09281259
2018,Nov,47,Customer,462,27.01219336
2018,Nov,47,Subscriber,21931,12.9944713
2018,Nov,48,Customer,775,37.25165591
2018,Nov,48,Subscriber,23856,12.26984895
2018,Nov,49,Customer,44823,37.38744209
2018,Nov,49,Subscriber,34770,12.63745662
2018,Nov,50,Customer,458,49.18311499
2018,Nov,50,Subscriber,19606,12.88685436
2018,Nov,51,Customer,335,30.91243781
2018,Nov,51,Subscriber,19563,12.17334935
2018,Nov,52,Customer,610,23.67663934
2018,Nov,52,Subscriber,18275,12.93928682
2018,Nov,53,Customer,492,26.30372629
2018,Nov,53,Subscriber,17380,13.25716724
2018,Nov,54,Customer,290,33.29672414
2018,Nov,54,Subscriber,18127,12.0278875
2018,Nov,55,Customer,319,32.55914316
2018,Nov,55,Subscriber,16364,12.14017864
2018,Nov,56,Customer,308,27.36877706
2018,Nov,56,Subscriber,15698,13.07593324
2018,Nov,57,Customer,202,34.67648515
2018,Nov,57,Subscriber,14200,12.11016315
2018,Nov,58,Customer,210,30.4031746
2018,Nov,58,Subscriber,13631,12.90949918
2018,Nov,59,Customer,166,29.81184739
2018,Nov,59,Subscriber,11793,13.26347833
2018,Nov,60,Customer,243,29.43552812
2018,Nov,60,Subscriber,10247,12.91838262
2018,Nov,61,Customer,193,33.91986183
2018,Nov,61,Subscriber,9548,13.36344086
2018,Nov,62,Customer,106,26.12657233
2018,Nov,62,Subscriber,8717,12.57840809
2018,Nov,63,Customer,71,24.38755869
2018,Nov,63,Subscriber,6842,13.46743886
2018,Nov,64,Customer,115,30.87753623
2018,Nov,64,Subscriber,6520,12.50099182
2018,Nov,65,Customer,40,32.30333333
2018,Nov,65,Subscriber,5797,12.48665402
2018,Nov,66,Customer,24,57.47847222
2018,Nov,66,Subscriber,3757,12.74213025
2018,Nov,67,Customer,58,26.03189655
2018,Nov,67,Subscriber,3389,13.54855415
2018,Nov,68,Customer,24,53.62986111
2018,Nov,68,Subscriber,2627,12.45384469
2018,Nov,69,Customer,21,26.86190476
2018,Nov,69,Subscriber,1934,13.14880214
2018,Nov,70,Customer,28,36.60238095
2018,Nov,70,Subscriber,2142,12.53528634
2018,Nov,71,Customer,14,31.90952381
2018,Nov,71,Subscriber,1635,13.29050968
2018,Nov,72,Customer,8,24.99166667
2018,Nov,72,Subscriber,1381,20.92962829
2018,Nov,73,Customer,16,24.82916667
2018,Nov,73,Subscriber,734,12.20374659
2018,Nov,74,Customer,13,34.12820513
2018,Nov,74,Subscriber,522,12.14220945
2018,Nov,75,Customer,7,11.75
2018,Nov,75,Subscriber,457,17.56706783
2018,Nov,76,Customer,2,21.76666667
2018,Nov,76,Subscriber,706,11.63179887
2018,Nov,77,Subscriber,537,13.25229671
2018,Nov,78,Customer,1,26.4
2018,Nov,78,Subscriber,299,10.21560758
2018,Nov,79,Subscriber,83,16.61907631
2018,Nov,80,Subscriber,152,11.28070175
2018,Nov,81,Customer,2,10.13333333
2018,Nov,81,Subscriber,200,14.32916667
2018,Nov,82,Subscriber,95,5.919649123
2018,Nov,83,Subscriber,75,48.10511111
2018,Nov,84,Customer,3,30.81666667
2018,Nov,84,Subscriber,43,10.90310078
2018,Nov,85,Customer,1,70.91666667
2018,Nov,85,Subscriber,31,11.30860215
2018,Nov,86,Subscriber,54,8.675617284
2018,Nov,87,Subscriber,5,8.47
2018,Nov,88,Customer,2,11.90833333
2018,Nov,88,Subscriber,52,16.24038462
2018,Nov,89,Subscriber,2,15.44166667
2018,Nov,92,Customer,1,5.233333333
2018,Nov,94,Subscriber,61,7.208743169
2018,Nov,95,Subscriber,72,20.90208333
2018,Nov,96,Subscriber,3,17.74444444
2018,Nov,97,Subscriber,30,4.296111111
2018,Nov,99,Subscriber,4,26.89583333
2018,Nov,100,Subscriber,2,11.475
2018,Nov,101,Subscriber,6,9.708333333
2018,Nov,102,Subscriber,14,12.52857143
2018,Nov,103,Subscriber,3,14.81111111
2018,Nov,105,Subscriber,1,6.9
2018,Nov,106,Subscriber,37,15.04504505
2018,Nov,107,Customer,2,27.83333333
2018,Nov,108,Subscriber,24,5.929166667
2018,Nov,109,Subscriber,28,33.5297619
2018,Nov,111,Subscriber,14,21.50833333
2018,Nov,117,Customer,2,39.69166667
2018,Nov,117,Subscriber,45,18.85074074
2018,Nov,118,Customer,9,22.47407407
2018,Nov,118,Subscriber,263,9.177503169
2018,Nov,119,Subscriber,10,15.24
2018,Nov,122,Subscriber,1,8.516666667
2018,Nov,123,Subscriber,16,9.647916667
2018,Nov,128,Subscriber,17,9.698039216
2018,Nov,129,Subscriber,2,23.74166667
2018,Nov,130,Subscriber,73,10.44292237
2018,Nov,131,Subscriber,42,14.49444444
2018,Nov,132,Subscriber,23,12.0826087
2018,Nov,133,Subscriber,6,11.61111111
2018,Dec,16,Customer,186,25.35734767
2018,Dec,16,Subscriber,609,11.72006021
2018,Dec,17,Customer,220,77.14992424
2018,Dec,17,Subscriber,1554,10.62503218
2018,Dec,18,Customer,608,28.98848684
2018,Dec,18,Subscriber,3406,11.22178509
2018,Dec,19,Customer,741,53.04795322
2018,Dec,19,Subscriber,5300,12.49344025
2018,Dec,20,Customer,852,49.96390845
2018,Dec,20,Subscriber,5900,10.83979944
2018,Dec,21,Customer,1474,36.63087969
2018,Dec,21,Subscriber,7499,11.68518469
2018,Dec,22,Customer,1323,42.78173343
2018,Dec,22,Subscriber,10564,12.13120661
2018,Dec,23,Customer,1715,30.97548105
2018,Dec,23,Subscriber,17768,12.13512307
2018,Dec,24,Customer,1643,29.43084804
2018,Dec,24,Subscriber,23437,11.68109684
2018,Dec,25,Customer,1850,30.06235135
2018,Dec,25,Subscriber,30814,11.32820904
2018,Dec,26,Customer,1839,25.92156969
2018,Dec,26,Subscriber,33652,11.48130621
2018,Dec,27,Customer,1885,28.23216622
2018,Dec,27,Subscriber,34776,13.23958046
2018,Dec,28,Customer,1612,29.99869727
2018,Dec,28,Subscriber,38288,12.10273584
2018,Dec,29,Customer,1242,27.2425255
2018,Dec,29,Subscriber,37300,11.99072431
2018,Dec,30,Customer,2135,56.82701795
2018,Dec,30,Subscriber,37969,11.37510469
2018,Dec,31,Customer,1237,37.03672864
2018,Dec,31,Subscriber,33949,11.3717488
2018,Dec,32,Customer,1474,20.42982813
2018,Dec,32,Subscriber,31572,11.31277556
2018,Dec,33,Customer,983,26.5700746
2018,Dec,33,Subscriber,32461,11.61570808
2018,Dec,34,Customer,984,23.89806911
2018,Dec,34,Subscriber,30578,12.08799028
2018,Dec,35,Customer,1198,23.0626739
2018,Dec,35,Subscriber,28734,11.84278613
2018,Dec,36,Customer,503,22.59476474
2018,Dec,36,Subscriber,27236,11.85766326
2018,Dec,37,Customer,689,28.26383648
2018,Dec,37,Subscriber,25517,11.90451986
2018,Dec,38,Customer,539,44.75674088
2018,Dec,38,Subscriber,24674,13.013267
2018,Dec,39,Customer,507,27.52241946
2018,Dec,39,Subscriber,22534,11.67620706
2018,Dec,40,Customer,579,27.67561888
2018,Dec,40,Subscriber,19823,11.70772756
2018,Dec,41,Customer,340,42.69495098
2018,Dec,41,Subscriber,19653,11.72544989
2018,Dec,42,Customer,359,50.49168988
2018,Dec,42,Subscriber,19426,11.79908542
2018,Dec,43,Customer,306,38.89689542
2018,Dec,43,Subscriber,19173,15.23673134
2018,Dec,44,Customer,431,24.81075019
2018,Dec,44,Subscriber,18701,13.85822505
2018,Dec,45,Customer,325,66.42066667
2018,Dec,45,Subscriber,17951,12.02582307
2018,Dec,46,Customer,303,22.73421342
2018,Dec,46,Subscriber,18730,12.22422228
2018,Dec,47,Customer,269,23.44752169
2018,Dec,47,Subscriber,18417,11.51372826
2018,Dec,48,Customer,318,26.48899371
2018,Dec,48,Subscriber,19848,12.43893087
2018,Dec,49,Customer,28301,42.87626586
2018,Dec,49,Subscriber,29823,12.38819144
2018,Dec,50,Customer,260,25.72371795
2018,Dec,50,Subscriber,16637,12.50352027
2018,Dec,51,Customer,132,35.30606061
