year,month,starthour,season,weekday,trips
2018,Sep,01,Autumn,Thursday,888
2018,Sep,01,Autumn,Tuesday,673
2018,Sep,01,Autumn,Wednesday,827
2018,Sep,02,Autumn,Friday,664
2018,Sep,02,Autumn,Monday,608
2018,Sep,02,Autumn,Saturday,2138
2018,Sep,02,Autumn,Sunday,2155
2018,Sep,02,Autumn,Thursday,392
2018,Sep,02,Autumn,Tuesday,397
2018,Sep,02,Autumn,Wednesday,498
2018,Sep,03,Autumn,Friday,412
2018,Sep,03,Autumn,Monday,355
2018,Sep,03,Autumn,Saturday,1249
2018,Sep,03,Autumn,Sunday,1401
2018,Sep,03,Autumn,Thursday,268
2018,Sep,03,Autumn,Tuesday,241
2018,Sep,03,Autumn,Wednesday,281
2018,Sep,04,Autumn,Friday,413
2018,Sep,04,Autumn,Monday,440
2018,Sep,04,Autumn,Saturday,897
2018,Sep,04,Autumn,Sunday,780
2018,Sep,04,Autumn,Thursday,457
2018,Sep,04,Autumn,Tuesday,436
2018,Sep,04,Autumn,Wednesday,485
2018,Sep,05,Autumn,Friday,1597
2018,Sep,05,Autumn,Monday,1388
2018,Sep,05,Autumn,Saturday,858
2018,Sep,05,Autumn,Sunday,597
2018,Sep,05,Autumn,Thursday,2035
2018,Sep,05,Autumn,Tuesday,1841
2018,Sep,05,Autumn,Wednesday,2229
2018,Sep,06,Autumn,Friday,5761
2018,Sep,06,Autumn,Monday,4941
2018,Sep,06,Autumn,Saturday,1952
2018,Sep,06,Autumn,Sunday,1483
2018,Sep,06,Autumn,Thursday,8008
2018,Sep,06,Autumn,Tuesday,6278
2018,Sep,06,Autumn,Wednesday,7302
2018,Sep,07,Autumn,Friday,13810
2018,Sep,07,Autumn,Monday,11033
2018,Sep,07,Autumn,Saturday,4641
2018,Sep,07,Autumn,Sunday,3107
2018,Sep,07,Autumn,Thursday,17681
2018,Sep,07,Autumn,Tuesday,12246
2018,Sep,07,Autumn,Wednesday,15492
2018,Sep,08,Autumn,Friday,25001
2018,Sep,08,Autumn,Monday,18070
2018,Sep,08,Autumn,Saturday,8932
2018,Sep,08,Autumn,Sunday,6537
2018,Sep,08,Autumn,Thursday,28896
2018,Sep,08,Autumn,Tuesday,20240
2018,Sep,08,Autumn,Wednesday,26751
2018,Sep,09,Autumn,Friday,19178
2018,Sep,09,Autumn,Monday,12892
2018,Sep,09,Autumn,Saturday,14639
2018,Sep,09,Autumn,Sunday,10756
2018,Sep,09,Autumn,Thursday,19780
2018,Sep,09,Autumn,Tuesday,13480
2018,Sep,09,Autumn,Wednesday,19124
2018,Sep,10,Autumn,Friday,11724
2018,Sep,10,Autumn,Monday,9180
2018,Sep,10,Autumn,Saturday,19418
2018,Sep,10,Autumn,Sunday,15666
2018,Sep,10,Autumn,Thursday,11376
2018,Sep,10,Autumn,Tuesday,8064
2018,Sep,10,Autumn,Wednesday,11117
2018,Sep,11,Autumn,Friday,11432
2018,Sep,11,Autumn,Monday,9575
2018,Sep,11,Autumn,Saturday,23819
2018,Sep,11,Autumn,Sunday,19563
2018,Sep,11,Autumn,Thursday,11236
2018,Sep,11,Autumn,Tuesday,8352
2018,Sep,11,Autumn,Wednesday,11010
2018,Sep,12,Autumn,Friday,13485
2018,Sep,12,Autumn,Monday,11184
2018,Sep,12,Autumn,Saturday,26625
2018,Sep,12,Autumn,Sunday,21963
2018,Sep,12,Autumn,Thursday,13417
2018,Sep,12,Autumn,Tuesday,8321
2018,Sep,12,Autumn,Wednesday,12894
2018,Sep,13,Autumn,Friday,14646
2018,Sep,13,Autumn,Monday,11843
2018,Sep,13,Autumn,Saturday,27566
2018,Sep,13,Autumn,Sunday,22343
2018,Sep,13,Autumn,Thursday,13717
2018,Sep,13,Autumn,Tuesday,7325
2018,Sep,13,Autumn,Wednesday,13326
2018,Sep,14,Autumn,Friday,15681
2018,Sep,14,Autumn,Monday,12328
2018,Sep,14,Autumn,Saturday,27524
2018,Sep,14,Autumn,Sunday,22461
2018,Sep,14,Autumn,Thursday,14316
2018,Sep,14,Autumn,Tuesday,7516
2018,Sep,14,Autumn,Wednesday,13769
2018,Sep,15,Autumn,Friday,17157
2018,Sep,15,Autumn,Monday,13497
2018,Sep,15,Autumn,Saturday,27937
2018,Sep,15,Autumn,Sunday,22644
2018,Sep,15,Autumn,Thursday,15578
2018,Sep,15,Autumn,Tuesday,9747
2018,Sep,15,Autumn,Wednesday,14647
2018,Sep,16,Autumn,Friday,21834
2018,Sep,16,Autumn,Monday,14771
2018,Sep,16,Autumn,Saturday,27104
2018,Sep,16,Autumn,Sunday,23112
2018,Sep,16,Autumn,Thursday,19528
2018,Sep,16,Autumn,Tuesday,11570
2018,Sep,16,Autumn,Wednesday,17124
2018,Sep,17,Autumn,Friday,30253
2018,Sep,17,Autumn,Monday,22686
2018,Sep,17,Autumn,Saturday,25123
2018,Sep,17,Autumn,Sunday,22096
2018,Sep,17,Autumn,Thursday,31784
2018,Sep,17,Autumn,Tuesday,23827
2018,Sep,17,Autumn,Wednesday,27043
2018,Sep,18,Autumn,Friday,25990
2018,Sep,18,Autumn,Monday,23618
2018,Sep,18,Autumn,Saturday,21555
2018,Sep,18,Autumn,Sunday,20536
2018,Sep,18,Autumn,Thursday,29563
2018,Sep,18,Autumn,Tuesday,25368
2018,Sep,18,Autumn,Wednesday,26202
2018,Sep,19,Autumn,Friday,16820
2018,Sep,19,Autumn,Monday,15624
2018,Sep,19,Autumn,Saturday,16642
2018,Sep,19,Autumn,Sunday,16234
2018,Sep,19,Autumn,Thursday,19554
2018,Sep,19,Autumn,Tuesday,16791
2018,Sep,19,Autumn,Wednesday,18003
2018,Sep,20,Autumn,Friday,11216
2018,Sep,20,Autumn,Monday,10371
2018,Sep,20,Autumn,Saturday,11765
2018,Sep,20,Autumn,Sunday,11202
2018,Sep,20,Autumn,Thursday,13518
2018,Sep,20,Autumn,Tuesday,11563
2018,Sep,20,Autumn,Wednesday,12250
2018,Sep,21,Autumn,Friday,7955
2018,Sep,21,Autumn,Monday,7066
2018,Sep,21,Autumn,Saturday,9365
2018,Sep,21,Autumn,Sunday,8457
2018,Sep,21,Autumn,Thursday,9803
2018,Sep,21,Autumn,Tuesday,8391
2018,Sep,21,Autumn,Wednesday,8643
2018,Sep,22,Autumn,Friday,6779
2018,Sep,22,Autumn,Monday,4852
2018,Sep,22,Autumn,Saturday,7804
2018,Sep,22,Autumn,Sunday,6383
2018,Sep,22,Autumn,Thursday,7640
2018,Sep,22,Autumn,Tuesday,6002
2018,Sep,22,Autumn,Wednesday,5967
2018,Sep,23,Autumn,Friday,5563
2018,Sep,23,Autumn,Monday,2856
2018,Sep,23,Autumn,Saturday,6764
2018,Sep,23,Autumn,Sunday,4113
2018,Sep,23,Autumn,Thursday,5085
2018,Sep,23,Autumn,Tuesday,3595
2018,Sep,23,Autumn,Wednesday,3704
2018,Oct,00,Autumn,Friday,1894
2018,Oct,00,Autumn,Monday,1682
2018,Oct,00,Autumn,Saturday,3143
2018,Oct,00,Autumn,Sunday,3047
2018,Oct,00,Autumn,Thursday,1899
2018,Oct,00,Autumn,Tuesday,1725
2018,Oct,00,Autumn,Wednesday,1833
2018,Oct,01,Autumn,Friday,1054
2018,Oct,01,Autumn,Monday,887
2018,Oct,01,Autumn,Saturday,1913
2018,Oct,01,Autumn,Sunday,2131
2018,Oct,01,Autumn,Thursday,887
2018,Oct,01,Autumn,Tuesday,834
2018,Oct,01,Autumn,Wednesday,933
2018,Oct,02,Autumn,Friday,459
2018,Oct,02,Autumn,Monday,549
2018,Oct,02,Autumn,Saturday,1104
2018,Oct,02,Autumn,Sunday,1375
2018,Oct,02,Autumn,Thursday,446
2018,Oct,02,Autumn,Tuesday,480
2018,Oct,02,Autumn,Wednesday,489
2018,Oct,03,Autumn,Friday,258
2018,Oct,03,Autumn,Monday,373
2018,Oct,03,Autumn,Saturday,640
2018,Oct,03,Autumn,Sunday,893
2018,Oct,03,Autumn,Thursday,264
2018,Oct,03,Autumn,Tuesday,303
2018,Oct,03,Autumn,Wednesday,292
2018,Oct,04,Autumn,Friday,357
2018,Oct,04,Autumn,Monday,557
2018,Oct,04,Autumn,Saturday,409
2018,Oct,04,Autumn,Sunday,536
2018,Oct,04,Autumn,Thursday,469
2018,Oct,04,Autumn,Tuesday,630
2018,Oct,04,Autumn,Wednesday,582
2018,Oct,05,Autumn,Friday,1600
2018,Oct,05,Autumn,Monday,2267
2018,Oct,05,Autumn,Saturday,407
2018,Oct,05,Autumn,Sunday,418
2018,Oct,05,Autumn,Thursday,2024
2018,Oct,05,Autumn,Tuesday,2831
2018,Oct,05,Autumn,Wednesday,2696
2018,Oct,06,Autumn,Friday,6323
2018,Oct,06,Autumn,Monday,7419
2018,Oct,06,Autumn,Saturday,1095
2018,Oct,06,Autumn,Sunday,1028
2018,Oct,06,Autumn,Thursday,7369
2018,Oct,06,Autumn,Tuesday,9765
2018,Oct,06,Autumn,Wednesday,9557
2018,Oct,07,Autumn,Friday,14359
2018,Oct,07,Autumn,Monday,16650
2018,Oct,07,Autumn,Saturday,2433
2018,Oct,07,Autumn,Sunday,2290
2018,Oct,07,Autumn,Thursday,16495
2018,Oct,07,Autumn,Tuesday,21293
2018,Oct,07,Autumn,Wednesday,20833
2018,Oct,08,Autumn,Friday,25054
2018,Oct,08,Autumn,Monday,28200
2018,Oct,08,Autumn,Saturday,4048
2018,Oct,08,Autumn,Sunday,4773
2018,Oct,08,Autumn,Thursday,27330
2018,Oct,08,Autumn,Tuesday,35448
2018,Oct,08,Autumn,Wednesday,36142
2018,Oct,09,Autumn,Friday,18023
2018,Oct,09,Autumn,Monday,20123
2018,Oct,09,Autumn,Saturday,7117
2018,Oct,09,Autumn,Sunday,8303
2018,Oct,09,Autumn,Thursday,18422
2018,Oct,09,Autumn,Tuesday,23430
2018,Oct,09,Autumn,Wednesday,24320
2018,Oct,10,Autumn,Friday,10977
2018,Oct,10,Autumn,Monday,11486
2018,Oct,10,Autumn,Saturday,8998
2018,Oct,10,Autumn,Sunday,11555
2018,Oct,10,Autumn,Thursday,10474
2018,Oct,10,Autumn,Tuesday,13429
2018,Oct,10,Autumn,Wednesday,13815
2018,Oct,11,Autumn,Friday,10773
2018,Oct,11,Autumn,Monday,10794
2018,Oct,11,Autumn,Saturday,12204
2018,Oct,11,Autumn,Sunday,14384
2018,Oct,11,Autumn,Thursday,8426
2018,Oct,11,Autumn,Tuesday,12722
2018,Oct,11,Autumn,Wednesday,13244
2018,Oct,12,Autumn,Friday,13405
2018,Oct,12,Autumn,Monday,13473
2018,Oct,12,Autumn,Saturday,14099
2018,Oct,12,Autumn,Sunday,16246
2018,Oct,12,Autumn,Thursday,10453
2018,Oct,12,Autumn,Tuesday,15179
2018,Oct,12,Autumn,Wednesday,15793
2018,Oct,13,Autumn,Friday,14345
2018,Oct,13,Autumn,Monday,14114
2018,Oct,13,Autumn,Saturday,14947
2018,Oct,13,Autumn,Sunday,16627
2018,Oct,13,Autumn,Thursday,11416
2018,Oct,13,Autumn,Tuesday,15828
2018,Oct,13,Autumn,Wednesday,16508
2018,Oct,14,Autumn,Friday,15191
2018,Oct,14,Autumn,Monday,15076
2018,Oct,14,Autumn,Saturday,15136
2018,Oct,14,Autumn,Sunday,16519
2018,Oct,14,Autumn,Thursday,12334
2018,Oct,14,Autumn,Tuesday,16567
2018,Oct,14,Autumn,Wednesday,17390
2018,Oct,15,Autumn,Friday,16457
2018,Oct,15,Autumn,Monday,16290
2018,Oct,15,Autumn,Saturday,16052
2018,Oct,15,Autumn,Sunday,16662
2018,Oct,15,Autumn,Thursday,13351
2018,Oct,15,Autumn,Tuesday,17989
2018,Oct,15,Autumn,Wednesday,18804
2018,Oct,16,Autumn,Friday,21063
2018,Oct,16,Autumn,Monday,20975
2018,Oct,16,Autumn,Saturday,15657
2018,Oct,16,Autumn,Sunday,17568
2018,Oct,16,Autumn,Thursday,14818
2018,Oct,16,Autumn,Tuesday,23226
2018,Oct,16,Autumn,Wednesday,23759
2018,Oct,17,Autumn,Friday,28673
2018,Oct,17,Autumn,Monday,34582
2018,Oct,17,Autumn,Saturday,15449
2018,Oct,17,Autumn,Sunday,16682
2018,Oct,17,Autumn,Thursday,19093
2018,Oct,17,Autumn,Tuesday,38163
2018,Oct,17,Autumn,Wednesday,38243
2018,Oct,18,Autumn,Friday,23087
2018,Oct,18,Autumn,Monday,33060
2018,Oct,18,Autumn,Saturday,13400
2018,Oct,18,Autumn,Sunday,14047
2018,Oct,18,Autumn,Thursday,22141
2018,Oct,18,Autumn,Tuesday,35466
2018,Oct,18,Autumn,Wednesday,35155
2018,Oct,19,Autumn,Friday,15053
2018,Oct,19,Autumn,Monday,21242
2018,Oct,19,Autumn,Saturday,10276
2018,Oct,19,Autumn,Sunday,10184
2018,Oct,19,Autumn,Thursday,13527
2018,Oct,19,Autumn,Tuesday,22655
2018,Oct,19,Autumn,Wednesday,21947
2018,Oct,20,Autumn,Friday,9509
2018,Oct,20,Autumn,Monday,13982
2018,Oct,20,Autumn,Saturday,7007
2018,Oct,20,Autumn,Sunday,7355
2018,Oct,20,Autumn,Thursday,9793
2018,Oct,20,Autumn,Tuesday,15390
2018,Oct,20,Autumn,Wednesday,14846
2018,Oct,21,Autumn,Friday,6844
2018,Oct,21,Autumn,Monday,9911
2018,Oct,21,Autumn,Saturday,5940
2018,Oct,21,Autumn,Sunday,5741
2018,Oct,21,Autumn,Thursday,7652
2018,Oct,21,Autumn,Tuesday,10739
2018,Oct,21,Autumn,Wednesday,10979
2018,Oct,22,Autumn,Friday,5395
2018,Oct,22,Autumn,Monday,6659
2018,Oct,22,Autumn,Saturday,4891
2018,Oct,22,Autumn,Sunday,4198
2018,Oct,22,Autumn,Thursday,5769
2018,Oct,22,Autumn,Tuesday,6721
2018,Oct,22,Autumn,Wednesday,8010
2018,Oct,23,Autumn,Friday,4493
2018,Oct,23,Autumn,Monday,3631
2018,Oct,23,Autumn,Saturday,4037
2018,Oct,23,Autumn,Sunday,2645
2018,Oct,23,Autumn,Thursday,3922
2018,Oct,23,Autumn,Tuesday,3624
2018,Oct,23,Autumn,Wednesday,5039
2018,Nov,00,Autumn,Friday,1614
2018,Nov,00,Autumn,Monday,996
2018,Nov,00,Autumn,Saturday,1670
2018,Nov,00,Autumn,Sunday,1887
2018,Nov,00,Autumn,Thursday,1701
2018,Nov,00,Autumn,Tuesday,925
2018,Nov,00,Autumn,Wednesday,1179
2018,Nov,01,Autumn,Friday,746
2018,Nov,01,Autumn,Monday,563
2018,Nov,01,Autumn,Saturday,1085
2018,Nov,01,Autumn,Sunday,1037
2018,Nov,01,Autumn,Thursday,857
2018,Nov,01,Autumn,Tuesday,421
2018,Nov,01,Autumn,Wednesday,582
2018,Nov,02,Autumn,Friday,435
2018,Nov,02,Autumn,Monday,327
2018,Nov,02,Autumn,Saturday,562
2018,Nov,02,Autumn,Sunday,711
2018,Nov,02,Autumn,Thursday,455
2018,Nov,02,Autumn,Tuesday,258
2018,Nov,02,Autumn,Wednesday,328
2018,Nov,03,Autumn,Friday,271
2018,Nov,03,Autumn,Monday,180
2018,Nov,03,Autumn,Saturday,360
2018,Nov,03,Autumn,Sunday,454
2018,Nov,03,Autumn,Thursday,289
2018,Nov,03,Autumn,Tuesday,165
2018,Nov,03,Autumn,Wednesday,183
2018,Nov,04,Autumn,Friday,396
2018,Nov,04,Autumn,Monday,393
2018,Nov,04,Autumn,Saturday,250
2018,Nov,04,Autumn,Sunday,330
2018,Nov,04,Autumn,Thursday,437
2018,Nov,04,Autumn,Tuesday,326
2018,Nov,04,Autumn,Wednesday,392
2018,Nov,05,Autumn,Friday,1406
2018,Nov,05,Autumn,Monday,1774
2018,Nov,05,Autumn,Saturday,338
2018,Nov,05,Autumn,Sunday,329
2018,Nov,05,Autumn,Thursday,1877
2018,Nov,05,Autumn,Tuesday,1574
2018,Nov,05,Autumn,Wednesday,1800
2018,Nov,06,Autumn,Friday,5063
2018,Nov,06,Autumn,Monday,6246
2018,Nov,06,Autumn,Saturday,951
2018,Nov,06,Autumn,Sunday,812
2018,Nov,06,Autumn,Thursday,6769
2018,Nov,06,Autumn,Tuesday,5322
2018,Nov,06,Autumn,Wednesday,6399
2018,Nov,07,Autumn,Friday,11451
2018,Nov,07,Autumn,Monday,12763
2018,Nov,07,Autumn,Saturday,2501
2018,Nov,07,Autumn,Sunday,2136
2018,Nov,07,Autumn,Thursday,14792
2018,Nov,07,Autumn,Tuesday,10853
2018,Nov,07,Autumn,Wednesday,13708
2018,Nov,08,Autumn,Friday,21344
2018,Nov,08,Autumn,Monday,18842
2018,Nov,08,Autumn,Saturday,4881
2018,Nov,08,Autumn,Sunday,4310
2018,Nov,08,Autumn,Thursday,25989
2018,Nov,08,Autumn,Tuesday,17862
2018,Nov,08,Autumn,Wednesday,22700
2018,Nov,09,Autumn,Friday,16127
2018,Nov,09,Autumn,Monday,12446
2018,Nov,09,Autumn,Saturday,7776
2018,Nov,09,Autumn,Sunday,7272
2018,Nov,09,Autumn,Thursday,17745
2018,Nov,09,Autumn,Tuesday,12874
2018,Nov,09,Autumn,Wednesday,15530
2018,Nov,10,Autumn,Friday,9783
2018,Nov,10,Autumn,Monday,6723
2018,Nov,10,Autumn,Saturday,9985
2018,Nov,10,Autumn,Sunday,10158
2018,Nov,10,Autumn,Thursday,10311
2018,Nov,10,Autumn,Tuesday,5873
2018,Nov,10,Autumn,Wednesday,8857
2018,Nov,11,Autumn,Friday,9547
2018,Nov,11,Autumn,Monday,6704
2018,Nov,11,Autumn,Saturday,11644
2018,Nov,11,Autumn,Sunday,12160
2018,Nov,11,Autumn,Thursday,9817
2018,Nov,11,Autumn,Tuesday,5571
2018,Nov,11,Autumn,Wednesday,8379
2018,Nov,12,Autumn,Friday,11494
2018,Nov,12,Autumn,Monday,8299
2018,Nov,12,Autumn,Saturday,12822
2018,Nov,12,Autumn,Sunday,13851
2018,Nov,12,Autumn,Thursday,11433
2018,Nov,12,Autumn,Tuesday,6624
2018,Nov,12,Autumn,Wednesday,9657
2018,Nov,13,Autumn,Friday,11487
2018,Nov,13,Autumn,Monday,8457
2018,Nov,13,Autumn,Saturday,13187
2018,Nov,13,Autumn,Sunday,14431
2018,Nov,13,Autumn,Thursday,11112
2018,Nov,13,Autumn,Tuesday,7314
2018,Nov,13,Autumn,Wednesday,10116
2018,Nov,14,Autumn,Friday,11840
2018,Nov,14,Autumn,Monday,8298
2018,Nov,14,Autumn,Saturday,12834
2018,Nov,14,Autumn,Sunday,14692
2018,Nov,14,Autumn,Thursday,10526
2018,Nov,14,Autumn,Tuesday,8414
2018,Nov,14,Autumn,Wednesday,10455
2018,Nov,15,Autumn,Friday,11109
2018,Nov,15,Autumn,Monday,7334
2018,Nov,15,Autumn,Saturday,12823
2018,Nov,15,Autumn,Sunday,14180
2018,Nov,15,Autumn,Thursday,11168
2018,Nov,15,Autumn,Tuesday,9239
2018,Nov,15,Autumn,Wednesday,11549
2018,Nov,16,Autumn,Friday,13147
2018,Nov,16,Autumn,Monday,9412
2018,Nov,16,Autumn,Saturday,12023
2018,Nov,16,Autumn,Sunday,14009
2018,Nov,16,Autumn,Thursday,13235
2018,Nov,16,Autumn,Tuesday,11824
2018,Nov,16,Autumn,Wednesday,13611
2018,Nov,17,Autumn,Friday,16970
2018,Nov,17,Autumn,Monday,15386
2018,Nov,17,Autumn,Saturday,10236
2018,Nov,17,Autumn,Sunday,10955
2018,Nov,17,Autumn,Thursday,19497
2018,Nov,17,Autumn,Tuesday,17627
2018,Nov,17,Autumn,Wednesday,18951
2018,Nov,18,Autumn,Friday,14262
2018,Nov,18,Autumn,Monday,15055
2018,Nov,18,Autumn,Saturday,8054
2018,Nov,18,Autumn,Sunday,9240
2018,Nov,18,Autumn,Thursday,18610
2018,Nov,18,Autumn,Tuesday,18333
2018,Nov,18,Autumn,Wednesday,17682
2018,Nov,19,Autumn,Friday,8977
2018,Nov,19,Autumn,Monday,9773
2018,Nov,19,Autumn,Saturday,6592
2018,Nov,19,Autumn,Sunday,7051
2018,Nov,19,Autumn,Thursday,12060
2018,Nov,19,Autumn,Tuesday,12982
2018,Nov,19,Autumn,Wednesday,11441
2018,Nov,20,Autumn,Friday,5977
2018,Nov,20,Autumn,Monday,6777
2018,Nov,20,Autumn,Saturday,4421
2018,Nov,20,Autumn,Sunday,5458
2018,Nov,20,Autumn,Thursday,8254
2018,Nov,20,Autumn,Tuesday,8665
2018,Nov,20,Autumn,Wednesday,7807
2018,Nov,21,Autumn,Friday,4554
2018,Nov,21,Autumn,Monday,4807
2018,Nov,21,Autumn,Saturday,3442
2018,Nov,21,Autumn,Sunday,4168
2018,Nov,21,Autumn,Thursday,6157
2018,Nov,21,Autumn,Tuesday,6332
2018,Nov,21,Autumn,Wednesday,5742
2018,Nov,22,Autumn,Friday,3658
2018,Nov,22,Autumn,Monday,3092
2018,Nov,22,Autumn,Saturday,2846
2018,Nov,22,Autumn,Sunday,3114
2018,Nov,22,Autumn,Thursday,4524
2018,Nov,22,Autumn,Tuesday,4475
2018,Nov,22,Autumn,Wednesday,4086
2018,Nov,23,Autumn,Friday,3199
2018,Nov,23,Autumn,Monday,1574
2018,Nov,23,Autumn,Saturday,2425
2018,Nov,23,Autumn,Sunday,2088
2018,Nov,23,Autumn,Thursday,3136
2018,Nov,23,Autumn,Tuesday,2586
2018,Nov,23,Autumn,Wednesday,2412
2018,Dec,00,Winter,Friday,1340
2018,Dec,00,Winter,Monday,1061
2018,Dec,00,Winter,Saturday,2383
2018,Dec,00,Winter,Sunday,2155
2018,Dec,00,Winter,Thursday,1196
2018,Dec,00,Winter,Tuesday,935
2018,Dec,00,Winter,Wednesday,899
2018,Dec,01,Winter,Friday,689
2018,Dec,01,Winter,Monday,577
2018,Dec,01,Winter,Saturday,1577
2018,Dec,01,Winter,Sunday,1403
2018,Dec,01,Winter,Thursday,565
2018,Dec,01,Winter,Tuesday,423
2018,Dec,01,Winter,Wednesday,421
2018,Dec,02,Winter,Friday,350
2018,Dec,02,Winter,Monday,337
2018,Dec,02,Winter,Saturday,879
2018,Dec,02,Winter,Sunday,857
2018,Dec,02,Winter,Thursday,297
2018,Dec,02,Winter,Tuesday,234
2018,Dec,02,Winter,Wednesday,231
2018,Dec,03,Winter,Friday,231
2018,Dec,03,Winter,Monday,179
2018,Dec,03,Winter,Saturday,640
2018,Dec,03,Winter,Sunday,454
2018,Dec,03,Winter,Thursday,192
2018,Dec,03,Winter,Tuesday,171
2018,Dec,03,Winter,Wednesday,139
2018,Dec,04,Winter,Friday,302
2018,Dec,04,Winter,Monday,332
2018,Dec,04,Winter,Saturday,417
2018,Dec,04,Winter,Sunday,271
2018,Dec,04,Winter,Thursday,338
2018,Dec,04,Winter,Tuesday,302
2018,Dec,04,Winter,Wednesday,298
2018,Dec,05,Winter,Friday,961
2018,Dec,05,Winter,Monday,1606
2018,Dec,05,Winter,Saturday,415
2018,Dec,05,Winter,Sunday,199
2018,Dec,05,Winter,Thursday,1431
2018,Dec,05,Winter,Tuesday,1390
2018,Dec,05,Winter,Wednesday,1403
2018,Dec,06,Winter,Friday,2868
2018,Dec,06,Winter,Monday,5148
2018,Dec,06,Winter,Saturday,1127
2018,Dec,06,Winter,Sunday,491
2018,Dec,06,Winter,Thursday,4626
2018,Dec,06,Winter,Tuesday,4600
2018,Dec,06,Winter,Wednesday,4527
2018,Dec,07,Winter,Friday,6461
2018,Dec,07,Winter,Monday,10810
2018,Dec,07,Winter,Saturday,2449
2018,Dec,07,Winter,Sunday,1307
2018,Dec,07,Winter,Thursday,9871
2018,Dec,07,Winter,Tuesday,9516
2018,Dec,07,Winter,Wednesday,9538
2018,Dec,08,Winter,Friday,11627
2018,Dec,08,Winter,Monday,18357
2018,Dec,08,Winter,Saturday,5078
2018,Dec,08,Winter,Sunday,2609
2018,Dec,08,Winter,Thursday,17535
2018,Dec,08,Winter,Tuesday,16440
2018,Dec,08,Winter,Wednesday,17000
2018,Dec,09,Winter,Friday,8648
2018,Dec,09,Winter,Monday,12881
2018,Dec,09,Winter,Saturday,8249
2018,Dec,09,Winter,Sunday,4224
2018,Dec,09,Winter,Thursday,12383
2018,Dec,09,Winter,Tuesday,11017
2018,Dec,09,Winter,Wednesday,12164
2018,Dec,10,Winter,Friday,5159
2018,Dec,10,Winter,Monday,8294
2018,Dec,10,Winter,Saturday,10767
2018,Dec,10,Winter,Sunday,6155
2018,Dec,10,Winter,Thursday,7249
2018,Dec,10,Winter,Tuesday,6281
2018,Dec,10,Winter,Wednesday,6688
2018,Dec,11,Winter,Friday,4728
2018,Dec,11,Winter,Monday,8816
2018,Dec,11,Winter,Saturday,12708
2018,Dec,11,Winter,Sunday,7773
2018,Dec,11,Winter,Thursday,6723
2018,Dec,11,Winter,Tuesday,5995
2018,Dec,11,Winter,Wednesday,6438
2018,Dec,12,Winter,Friday,5760
2018,Dec,12,Winter,Monday,10232
2018,Dec,12,Winter,Saturday,14129
2018,Dec,12,Winter,Sunday,8787
2018,Dec,12,Winter,Thursday,7791
2018,Dec,12,Winter,Tuesday,6766
2018,Dec,12,Winter,Wednesday,7651
2018,Dec,13,Winter,Friday,6688
2018,Dec,13,Winter,Monday,10327
2018,Dec,13,Winter,Saturday,14406
2018,Dec,13,Winter,Sunday,8860
2018,Dec,13,Winter,Thursday,8082
2018,Dec,13,Winter,Tuesday,7085
2018,Dec,13,Winter,Wednesday,7953
2018,Dec,14,Winter,Friday,7521
2018,Dec,14,Winter,Monday,9752
2018,Dec,14,Winter,Saturday,13915
2018,Dec,14,Winter,Sunday,8428
2018,Dec,14,Winter,Thursday,7830
2018,Dec,14,Winter,Tuesday,7345
2018,Dec,14,Winter,Wednesday,8245
2018,Dec,15,Winter,Friday,8205
2018,Dec,15,Winter,Monday,9906
2018,Dec,15,Winter,Saturday,14033
2018,Dec,15,Winter,Sunday,8329
2018,Dec,15,Winter,Thursday,8597
2018,Dec,15,Winter,Tuesday,7749
2018,Dec,15,Winter,Wednesday,9210
2018,Dec,16,Winter,Friday,9700
2018,Dec,16,Winter,Monday,11433
2018,Dec,16,Winter,Saturday,12696
2018,Dec,16,Winter,Sunday,8344
2018,Dec,16,Winter,Thursday,9082
2018,Dec,16,Winter,Tuesday,9447
2018,Dec,16,Winter,Wednesday,11023
2018,Dec,17,Winter,Friday,11333
2018,Dec,17,Winter,Monday,16205
2018,Dec,17,Winter,Saturday,10330
2018,Dec,17,Winter,Sunday,7022
2018,Dec,17,Winter,Thursday,12190
2018,Dec,17,Winter,Tuesday,13868
2018,Dec,17,Winter,Wednesday,15704
2018,Dec,18,Winter,Friday,10096
2018,Dec,18,Winter,Monday,15487
2018,Dec,18,Winter,Saturday,8117
2018,Dec,18,Winter,Sunday,5969
2018,Dec,18,Winter,Thursday,11233
2018,Dec,18,Winter,Tuesday,13276
2018,Dec,18,Winter,Wednesday,14631
2018,Dec,19,Winter,Friday,7137
2018,Dec,19,Winter,Monday,10047
2018,Dec,19,Winter,Saturday,6579
2018,Dec,19,Winter,Sunday,4677
2018,Dec,19,Winter,Thursday,7654
2018,Dec,19,Winter,Tuesday,8961
2018,Dec,19,Winter,Wednesday,9978
2018,Dec,20,Winter,Friday,4540
2018,Dec,20,Winter,Monday,6875
2018,Dec,20,Winter,Saturday,4978
2018,Dec,20,Winter,Sunday,3578
2018,Dec,20,Winter,Thursday,5425
2018,Dec,20,Winter,Tuesday,5999
2018,Dec,20,Winter,Wednesday,6712
2018,Dec,21,Winter,Friday,3498
2018,Dec,21,Winter,Monday,4421
2018,Dec,21,Winter,Saturday,4210
2018,Dec,21,Winter,Sunday,3130
2018,Dec,21,Winter,Thursday,4375
2018,Dec,21,Winter,Tuesday,4336
2018,Dec,21,Winter,Wednesday,4973
